BOAT,DATETIME,TIME_LOCAL_unk,LATITUDE_GPS_unk,LONGITUDE_GPS_unk,BOAT_SPEED_km_h_1,GPS_SOG_km_h_1,HEADING_deg,TWA_SGP_deg,TWS_SGP_km_h_1,TWD_SGP_deg,AWA_SGP_deg,RATE_YAW_deg_s_1,GPS_COG_deg,LEEWAY_deg,VMG_km_h_1,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_WING_TWIST_deg,ANGLE_WING_ROT_deg,PITCH_deg,HEEL_deg,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LENGTH_RH_BOW_mm,ANGLE_RUDDER_deg,ANGLE_RUD_AVG_deg,ANGLE_RUD_DIFF_TACK_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_RACE_NUM_unk,PC_TTS_s,PC_TTK_s,PC_TTB_s,PC_DTB_m,PC_DTL_m,PC_TTM_s
NZL,2025-01-19 03:06:00,2025-01-19 16:06:00,-36.8330708,174.7579808,29.64,31.53,133.27,-90.85,42.02,41.61,-56.97,0.53,134.94,-4.35,3.83,3.27,2.69,0.0,2.25,2.25,2.38,-0.87,-26.49,0.63,6.35,312.99,112.08,452.31,0.17,1.13,2.58,5.0,4.33,1.35,-0.25,7.0,0.0,25011905.0,120.91,76.5,93.57,356.89,-417.33,92.6
NZL,2025-01-19 03:06:01,2025-01-19 16:06:01,-36.8331297,174.7580565,33.89,36.19,132.89,-87.66,41.99,41.81,-50.96,-2.16,132.72,-2.83,6.7,4.51,4.8,0.0,4.61,4.28,3.21,-1.29,-28.24,-1.11,8.18,580.31,169.81,369.65,0.98,1.15,4.67,5.0,5.05,1.61,-0.25,7.0,0.0,25011905.0,119.91,76.15,81.17,349.64,-409.1,78.6
NZL,2025-01-19 03:06:02,2025-01-19 16:06:02,-36.8331912,174.758142,35.47,37.57,130.88,-86.97,41.91,42.0,-49.24,-1.86,131.57,-3.26,7.05,4.55,4.68,0.0,4.54,4.1,3.57,-0.99,-28.28,0.43,8.7,698.13,357.65,683.75,0.6,1.12,2.92,5.0,4.78,1.61,-0.25,7.0,0.0,25011905.0,118.81,75.65,75.91,340.89,-401.79,75.7
NZL,2025-01-19 03:06:03,2025-01-19 16:06:03,-36.8332516,174.7582334,36.25,38.41,129.17,-85.84,41.38,42.09,-46.88,0.55,128.37,-1.16,6.87,4.6,4.72,0.0,4.48,3.94,3.57,-1.03,-28.7,0.19,8.12,692.74,385.24,635.52,-1.2,1.14,0.86,5.0,3.75,1.61,-0.26,7.0,0.0,25011905.0,117.91,74.9,75.65,335.36,-393.94,76.4
NZL,2025-01-19 03:06:04,2025-01-19 16:06:04,-36.833312,174.7583273,36.93,39.38,130.02,-85.42,40.66,42.24,-45.5,0.24,128.37,-0.41,6.71,4.62,4.75,0.0,4.41,3.91,3.41,-1.19,-30.72,-1.67,5.38,521.22,270.57,473.25,-1.83,1.15,-1.15,5.0,5.02,1.61,-0.26,7.0,0.0,25011905.0,116.81,74.15,74.06,327.91,-383.73,73.3
NZL,2025-01-19 03:06:05,2025-01-19 16:06:05,-36.8333727,174.7584221,36.43,38.57,130.63,-86.17,40.84,42.43,-46.19,0.75,128.93,0.1,4.44,4.61,4.79,0.0,4.39,3.97,3.66,-0.95,-31.1,-1.21,2.85,211.3,128.25,203.14,-2.29,1.54,-3.09,5.0,6.6,1.62,-0.27,7.0,0.0,25011905.0,115.81,73.45,72.78,320.92,-374.46,72.5
NZL,2025-01-19 03:06:06,2025-01-19 16:06:06,-36.8334327,174.7585133,35.22,37.16,131.41,-86.85,41.08,42.61,-47.86,0.79,130.88,-1.13,2.47,4.6,4.76,0.0,4.44,3.97,3.55,-1.06,-31.16,0.67,2.71,357.9,293.1,506.69,-2.42,1.56,-4.5,5.0,6.43,1.62,-0.29,7.0,0.0,25011905.0,114.81,72.5,73.36,313.97,-366.5,73.6
NZL,2025-01-19 03:06:07,2025-01-19 16:06:07,-36.833492,174.7586032,35.66,37.81,131.37,-87.3,40.99,42.74,-47.15,-1.47,128.21,0.86,1.64,4.61,4.69,0.0,4.43,3.93,3.62,-1.0,-31.39,-0.89,2.26,513.99,470.82,660.91,-2.16,1.54,-4.57,5.0,6.68,1.61,-0.29,7.0,0.0,25011905.0,113.81,71.65,72.85,306.26,-354.75,73.3
NZL,2025-01-19 03:06:08,2025-01-19 16:06:08,-36.833551,174.7586965,36.37,38.58,130.21,-87.34,40.67,42.77,-46.68,1.08,128.15,0.07,1.34,4.81,4.7,0.0,4.39,3.89,3.38,-1.43,-31.67,-2.21,1.04,309.68,375.2,244.19,-2.88,1.55,-4.37,5.0,7.56,1.62,-0.3,7.0,0.0,25011905.0,112.81,70.9,71.64,297.63,-343.48,71.1
NZL,2025-01-19 03:06:09,2025-01-19 16:06:09,-36.8336114,174.7587896,36.26,38.26,132.34,-87.71,40.95,42.85,-46.84,4.36,130.77,0.62,1.02,4.93,4.7,0.0,4.41,3.92,3.33,-1.6,-31.68,-1.08,0.92,232.05,287.03,235.83,-4.63,1.52,-3.65,5.0,7.35,1.62,-0.3,7.0,0.0,25011905.0,111.81,70.15,69.69,290.96,-331.93,69.6
NZL,2025-01-19 03:06:10,2025-01-19 16:06:10,-36.8336772,174.7588769,37.12,39.08,136.81,-87.59,39.92,43.22,-45.74,3.27,135.67,-0.12,1.24,4.93,4.7,0.0,4.42,3.93,3.54,-1.4,-31.82,-1.3,0.17,335.15,337.7,387.9,-4.04,1.56,-1.65,5.0,6.82,1.62,-0.29,7.0,0.0,25011905.0,110.81,69.45,64.65,284.47,-320.49,63.9
NZL,2025-01-19 03:06:11,2025-01-19 16:06:11,-36.8337501,174.7589626,39.25,41.46,138.21,-87.12,39.07,43.81,-43.98,-3.31,136.4,-1.01,2.03,4.92,4.72,0.0,4.42,3.92,3.48,-1.44,-31.92,-1.91,0.14,315.04,361.89,267.61,-0.04,1.55,0.37,5.0,7.5,1.62,-0.28,7.0,0.0,25011905.0,109.81,68.45,58.04,273.79,-306.3,57.3
NZL,2025-01-19 03:06:12,2025-01-19 16:06:12,-36.8338225,174.7590544,39.38,41.47,134.45,-86.69,39.63,44.19,-44.04,-5.25,132.97,-1.63,2.42,4.92,4.65,0.0,3.98,3.56,2.65,-2.29,-31.78,0.95,-0.61,532.82,635.43,751.02,1.36,1.57,2.4,5.0,5.12,1.61,-0.27,7.0,0.0,25011905.0,108.81,67.65,56.8,265.76,-292.35,57.2
NZL,2025-01-19 03:06:13,2025-01-19 16:06:13,-36.833886,174.7591548,38.71,40.95,128.68,-85.21,40.49,44.36,-43.4,-5.46,123.88,1.57,3.44,4.92,4.88,0.0,4.78,4.79,4.45,-0.48,-31.31,-0.43,-5.5,549.19,769.23,807.36,1.12,1.57,4.03,5.0,4.32,1.62,-0.28,7.0,0.0,25011905.0,107.81,66.85,61.65,258.63,-284.7,63.3
NZL,2025-01-19 03:06:14,2025-01-19 16:06:14,-36.8339407,174.75926,37.48,39.84,124.3,-81.15,40.94,44.24,-42.58,-0.82,122.07,0.48,6.92,4.91,4.91,0.0,4.8,4.7,4.39,-0.52,-30.75,-0.43,-5.32,311.73,655.3,611.39,-2.14,1.55,4.12,5.0,2.72,1.61,-0.29,7.0,0.0,25011905.0,106.81,65.95,68.19,251.16,-268.96,68.9
NZL,2025-01-19 03:06:15,2025-01-19 16:06:15,-36.8339935,174.7593619,36.24,38.5,124.39,-77.47,41.01,44.31,-41.82,0.7,123.85,-0.79,10.93,4.91,4.95,0.0,4.76,4.54,4.25,-0.65,-31.49,0.45,-2.67,367.42,569.9,635.98,-2.52,1.54,4.21,5.0,0.52,1.62,-0.29,7.0,0.0,25011905.0,105.81,64.9,68.59,245.32,-263.78,68.7
NZL,2025-01-19 03:06:16,2025-01-19 16:06:16,-36.8340459,174.75946,34.93,37.2,124.36,-75.08,41.0,44.61,-41.5,-0.85,123.6,-1.07,13.2,4.91,4.96,0.0,4.8,4.63,4.23,-0.67,-31.23,-0.21,-1.48,107.03,265.99,219.02,-1.19,1.56,4.49,5.0,1.64,1.61,-0.28,7.0,0.0,25011905.0,104.91,63.6,68.35,240.8,-260.14,68.5
NZL,2025-01-19 03:06:17,2025-01-19 16:06:17,-36.8340949,174.7595532,32.68,34.9,123.84,-73.56,40.97,45.01,-41.8,0.13,122.13,-0.2,13.21,4.92,4.98,0.0,4.82,4.64,4.19,-0.71,-31.8,0.7,0.77,270.6,155.66,387.82,-1.76,1.52,4.87,5.0,1.44,1.62,-0.28,7.0,0.0,25011905.0,103.91,61.8,71.28,235.5,-254.84,72.3
NZL,2025-01-19 03:06:18,2025-01-19 16:06:18,-36.8341417,174.7596416,31.24,33.25,124.46,-72.42,40.94,45.47,-42.51,1.35,125.08,-1.9,12.64,4.91,4.99,0.0,4.78,4.66,4.36,-0.53,-31.27,0.23,1.53,96.72,71.16,228.9,-1.92,1.56,5.19,5.0,1.72,1.61,-0.27,7.0,0.0,25011905.0,102.91,59.9,75.32,230.47,-249.31,74.4
NZL,2025-01-19 03:06:19,2025-01-19 16:06:19,-36.8341888,174.7597261,30.71,32.9,125.44,-70.79,40.92,46.09,-41.58,0.47,124.51,-0.81,12.9,4.93,4.98,0.0,4.73,4.51,4.37,-0.56,-32.35,-0.72,2.33,153.47,-22.9,105.4,-1.57,1.58,5.61,5.0,1.96,1.61,-0.27,7.0,0.0,25011905.0,101.81,57.85,73.61,226.53,-244.19,73.9
NZL,2025-01-19 03:06:20,2025-01-19 16:06:20,-36.8342359,174.7598094,30.72,32.9,125.84,-69.72,40.91,46.81,-41.11,0.65,125.4,-1.32,13.42,4.93,4.95,0.0,4.78,4.52,4.17,-0.75,-32.28,-0.84,2.32,69.83,-83.19,76.85,-1.32,1.54,5.63,5.0,2.38,1.61,-0.26,7.0,0.0,25011905.0,100.91,55.6,73.59,222.69,-237.74,73.2
NZL,2025-01-19 03:06:21,2025-01-19 16:06:21,-36.8342844,174.7598922,31.12,33.24,126.16,-69.19,40.92,47.56,-40.96,-1.36,126.58,-2.42,13.5,4.92,4.9,0.0,4.81,4.52,4.13,-0.8,-31.98,-0.27,3.5,125.37,-71.42,147.72,-0.31,1.57,5.57,5.0,2.06,1.61,-0.25,7.0,0.0,25011905.0,99.81,53.05,70.4,218.28,-229.7,69.5
NZL,2025-01-19 03:06:22,2025-01-19 16:06:22,-36.8343329,174.7599768,31.51,33.92,122.98,-68.99,40.95,48.24,-41.18,-8.14,123.1,-3.75,12.81,4.92,4.92,0.0,4.8,4.55,4.44,-0.48,-30.84,-0.66,3.05,217.6,38.1,196.5,6.65,1.55,5.42,5.0,2.83,1.61,-0.23,7.0,0.0,25011905.0,98.81,50.6,68.44,214.93,-219.47,68.2
NZL,2025-01-19 03:06:23,2025-01-19 16:06:23,-36.8343727,174.7600665,29.91,32.22,115.0,-69.56,41.02,48.85,-41.98,-8.08,114.21,-2.34,10.85,4.91,4.95,0.0,4.78,4.54,4.09,-0.82,-30.26,0.87,2.01,282.92,84.8,296.59,6.69,1.54,5.46,5.0,2.7,1.61,-0.23,7.0,0.0,25011905.0,97.91,48.0,76.48,213.02,-212.87,79.7
NZL,2025-01-19 03:06:24,2025-01-19 16:06:24,-36.8344007,174.7601569,27.87,30.09,108.15,-66.43,41.05,48.88,-40.93,-3.14,108.63,-1.7,10.91,4.91,4.96,0.0,4.75,4.55,4.57,-0.35,-29.87,0.36,0.23,125.1,96.42,228.13,2.69,1.56,5.94,5.0,2.98,1.61,-0.25,7.0,0.0,25011905.0,96.81,45.4,100.32,213.25,-208.59,105.3
NZL,2025-01-19 03:06:25,2025-01-19 16:06:25,-36.8344222,174.7602429,25.37,27.75,105.47,-62.8,41.02,48.3,-40.28,-0.98,107.43,-2.72,12.99,10.65,9.55,0.0,8.91,8.4,8.39,-2.2,-31.27,1.54,1.3,140.89,83.96,338.8,0.04,1.56,6.32,5.0,2.24,1.61,-0.26,7.0,0.0,25011905.0,95.81,44.85,118.21,212.97,-203.63,120.3
NZL,2025-01-19 03:06:26,2025-01-19 16:06:26,-36.8344406,174.7603228,23.67,26.25,104.18,-59.37,40.99,47.95,-38.75,-1.04,104.94,-1.73,14.77,17.94,17.18,0.0,16.43,15.86,15.24,-2.71,-35.69,-0.05,0.21,140.61,45.6,217.82,-0.01,1.55,6.45,5.0,2.39,1.61,-0.26,7.0,0.0,25011905.0,94.81,44.3,130.59,213.19,-200.91,135.2
NZL,2025-01-19 03:06:27,2025-01-19 16:06:27,-36.8344564,174.7603975,21.22,23.47,104.43,-56.59,40.96,47.8,-38.52,3.14,107.21,-2.4,14.21,13.52,11.97,0.0,11.93,11.34,10.38,-3.21,-34.18,2.07,2.04,87.24,-5.34,389.18,-4.77,1.54,6.56,5.0,2.62,1.61,-0.26,7.0,0.0,25011905.0,93.91,43.4,139.31,213.69,-198.44,141.8
NZL,2025-01-19 03:06:28,2025-01-19 16:06:28,-36.8344743,174.7604656,20.62,23.18,107.38,-53.34,40.93,48.12,-36.81,2.74,108.93,-1.71,14.6,-13.79,-12.56,0.0,-11.33,-10.86,-10.1,3.68,-12.35,0.16,0.81,49.62,26.47,100.2,-2.65,1.56,6.78,5.0,3.16,1.62,-0.25,7.0,0.0,25011905.0,92.81,41.55,140.6,215.12,-195.36,139.0
NZL,2025-01-19 03:06:29,2025-01-19 16:06:29,-36.8344962,174.7605292,19.46,21.41,111.78,-49.79,40.88,48.72,-35.83,5.36,117.74,-5.85,14.04,-16.98,-16.89,0.0,-16.38,-15.59,-14.82,2.15,-1.99,1.59,3.51,236.19,93.96,547.16,-7.1,1.57,6.72,5.0,0.59,1.61,-0.25,7.0,0.0,25011905.0,91.81,38.35,123.07,215.95,-190.46,118.6
NZL,2025-01-19 03:06:30,2025-01-19 16:06:30,-36.834521,174.7605899,19.54,21.91,114.01,-46.84,40.79,50.02,-33.32,-4.02,116.26,-4.95,14.61,-17.4,-16.81,0.0,-16.18,-15.61,-14.96,2.43,-2.4,-0.14,4.43,103.02,-67.74,-86.69,5.38,1.58,6.78,5.0,0.16,1.61,-0.23,7.0,0.0,25011905.0,90.81,31.05,113.08,216.39,-181.76,111.5
NZL,2025-01-19 03:06:31,2025-01-19 16:06:31,-36.8345415,174.7606497,18.15,20.13,110.62,-49.24,40.79,50.96,-35.11,-0.39,110.85,-1.6,12.8,-17.41,-16.84,0.0,-16.14,-15.48,-14.76,2.66,-2.82,0.05,2.77,232.62,-4.14,464.88,-0.57,1.52,6.91,5.0,0.54,1.61,-0.23,7.0,0.0,25011905.0,89.81,19.25,133.24,216.04,-175.58,139.5
NZL,2025-01-19 03:06:32,2025-01-19 16:06:32,-36.83456,174.7607092,17.88,20.4,111.44,-49.86,40.78,51.86,-35.61,5.05,112.92,-1.83,12.06,-17.4,-16.81,0.0,-16.15,-15.61,-15.02,2.38,-6.32,0.93,3.26,-5.05,-155.3,-20.06,-7.41,1.58,6.83,4.99,2.64,1.61,-0.24,7.0,0.0,25011905.0,88.81,4.7,140.13,217.06,-170.17,138.5
NZL,2025-01-19 03:06:33,2025-01-19 16:06:33,-36.8345804,174.7607627,16.33,18.23,117.6,-55.42,40.77,52.72,-40.66,5.8,120.2,-2.87,9.74,-17.41,-16.82,0.0,-16.12,-15.62,-14.97,2.44,-7.38,-0.19,1.99,107.45,66.36,426.28,-10.9,1.56,7.06,5.0,3.67,1.61,-0.24,7.0,0.0,25011905.0,87.81,-24.9,134.21,218.22,-165.12,134.8
NZL,2025-01-19 03:06:34,2025-01-19 16:06:34,-36.8346043,174.7608135,16.87,19.32,122.01,-56.1,40.62,53.82,-41.29,3.15,123.76,-4.13,9.15,-17.4,-16.8,0.0,-16.17,-15.6,-15.04,2.36,-13.64,0.5,2.89,29.47,-120.38,-232.18,-4.52,1.57,6.96,5.0,3.6,1.61,-0.25,7.0,0.0,25011905.0,86.81,-77.45,119.24,219.35,-161.98,116.5
NZL,2025-01-19 03:06:35,2025-01-19 16:06:35,-36.8346307,174.7608606,16.59,18.51,125.43,-61.51,41.31,54.62,-45.58,1.97,126.22,-3.31,7.51,-17.41,-16.84,0.0,-16.21,-15.47,-15.05,2.35,-14.47,-0.54,2.04,190.4,51.77,433.53,-2.62,1.55,7.12,5.0,4.0,1.61,-0.24,7.0,0.0,25011905.0,85.91,-100.0,110.63,219.68,-158.59,113.3
NZL,2025-01-19 03:06:36,2025-01-19 16:06:36,-36.8346595,174.7609093,17.69,20.14,126.72,-62.78,40.19,55.42,-45.7,1.06,127.56,-3.95,6.74,-17.4,-16.77,0.0,-16.23,-15.65,-14.98,2.41,-15.97,0.79,2.61,51.33,-60.87,-72.57,-0.42,1.56,6.91,5.0,7.4,1.61,-0.25,7.0,0.0,25011905.0,84.91,-100.0,101.51,219.79,-155.11,99.8
NZL,2025-01-19 03:06:37,2025-01-19 16:06:37,-36.8346894,174.7609557,16.93,18.83,128.53,-64.87,40.0,56.02,-47.53,1.94,130.13,-4.14,5.63,-17.41,-16.83,0.0,-16.23,-15.47,-14.88,2.53,-14.38,0.46,1.79,248.68,184.59,559.81,-2.31,1.55,7.05,5.0,7.76,1.61,-0.25,7.0,0.0,25011905.0,83.91,-100.0,101.9,219.58,-146.65,101.4
NZL,2025-01-19 03:06:38,2025-01-19 16:06:38,-36.8347207,174.7610027,18.07,20.02,130.66,-66.38,38.84,56.78,-47.64,4.18,131.31,-3.18,5.79,-4.0,-5.6,0.0,-6.55,-6.65,-5.6,-1.53,-24.5,0.14,2.54,-73.84,-25.25,-60.03,-4.47,1.56,6.84,5.0,6.6,1.61,-0.24,7.0,0.0,25011905.0,82.91,-100.0,96.18,219.8,-140.79,95.1
NZL,2025-01-19 03:06:39,2025-01-19 16:06:39,-36.8347562,174.7610492,19.94,22.31,134.63,-72.03,38.94,57.3,-49.91,1.1,134.86,-2.29,5.35,17.98,15.62,0.0,14.6,14.29,13.83,-4.18,-35.23,-1.22,2.73,257.42,94.21,169.06,-3.39,1.54,6.89,5.0,5.78,1.61,-0.25,7.0,0.0,25011905.0,81.81,-100.0,86.23,218.92,-134.51,84.1
NZL,2025-01-19 03:06:40,2025-01-19 16:06:40,-36.8347982,174.7611008,23.52,25.47,134.52,-72.15,37.62,57.74,-47.08,-1.62,136.44,-5.07,5.5,16.86,17.13,0.0,16.5,15.88,14.89,-1.97,-31.77,-0.78,5.74,131.41,-16.36,41.78,0.54,1.55,6.62,4.99,2.93,1.61,-0.25,7.0,0.0,25011905.0,80.91,-100.0,70.32,218.8,-127.66,71.0
NZL,2025-01-19 03:06:41,2025-01-19 16:06:41,-36.8348464,174.7611613,27.56,29.86,131.63,-71.9,35.71,58.0,-43.16,-5.44,132.82,-4.83,7.45,17.0,16.21,0.0,15.14,13.61,11.67,-5.27,-32.52,-1.57,8.89,344.39,2.59,109.87,4.2,1.54,6.46,4.99,5.93,1.61,-0.23,7.0,0.0,25011905.0,79.81,-100.0,61.68,218.76,-120.88,59.8
NZL,2025-01-19 03:06:42,2025-01-19 16:06:42,-36.8348968,174.7612334,29.51,31.59,126.59,-73.06,34.59,57.79,-41.85,-5.64,128.76,-5.31,7.75,17.39,14.59,0.0,12.0,9.18,6.25,-11.12,-36.78,0.47,11.43,798.63,298.38,723.26,4.56,1.58,6.07,4.99,5.46,1.61,-0.23,7.0,0.0,25011905.0,78.81,-100.0,55.98,218.28,-112.99,55.9
NZL,2025-01-19 03:06:43,2025-01-19 16:06:43,-36.8349416,174.761316,30.36,32.58,120.49,-71.46,34.89,57.28,-39.96,-4.06,120.2,-2.34,8.55,17.43,15.09,0.0,12.76,10.53,8.18,-9.26,-36.9,0.79,11.23,967.02,394.29,785.09,2.36,1.55,5.82,4.99,5.47,1.6,-0.24,7.0,0.0,25011905.0,77.81,-100.0,60.63,218.6,-103.89,61.6
NZL,2025-01-19 03:06:44,2025-01-19 16:06:44,-36.8349811,174.7614055,31.04,33.39,117.39,-70.6,35.96,56.49,-38.86,-1.36,116.91,-1.19,10.48,17.46,15.66,0.0,13.86,12.09,10.43,-7.09,-36.93,-0.81,9.41,800.61,359.61,659.84,-0.64,1.54,5.68,4.99,7.55,1.61,-0.25,7.0,0.0,25011905.0,76.81,-100.0,63.76,220.35,-96.41,63.8
NZL,2025-01-19 03:06:45,2025-01-19 16:06:45,-36.835019,174.7614989,31.96,34.23,116.89,-69.33,36.52,55.76,-37.73,0.42,117.52,-1.44,12.11,17.49,16.67,0.0,15.69,14.84,14.37,-3.15,-36.02,-1.33,7.11,586.45,225.85,411.4,-2.19,1.76,5.84,4.99,7.76,1.6,-0.26,7.0,0.0,25011905.0,75.81,-100.0,64.0,222.77,-89.29,63.0
NZL,2025-01-19 03:06:46,2025-01-19 16:06:46,-36.8350582,174.7615943,32.56,34.71,118.02,-68.73,37.02,55.21,-37.08,3.48,118.36,-0.29,12.99,17.5,17.06,0.0,16.67,16.17,15.56,-1.91,-33.91,-1.35,5.38,334.81,104.97,265.66,-4.92,2.19,6.57,4.99,7.75,1.61,-0.26,7.0,0.0,25011905.0,74.81,-100.0,60.58,225.84,-80.82,60.1
NZL,2025-01-19 03:06:47,2025-01-19 16:06:47,-36.8351028,174.761689,34.18,36.37,121.57,-68.02,37.62,54.98,-36.56,2.76,123.02,-1.45,13.96,17.47,14.56,0.0,11.52,8.59,5.11,-12.25,-30.96,-2.03,5.41,341.26,122.7,223.61,-4.6,2.14,6.3,4.99,7.76,1.61,-0.26,7.0,0.0,25011905.0,73.81,-100.0,55.08,228.61,-71.43,53.0
NZL,2025-01-19 03:06:48,2025-01-19 16:06:48,-36.8351542,174.7617856,36.07,38.13,123.61,-67.86,38.0,55.03,-35.74,1.7,124.47,-1.35,14.63,17.46,13.51,0.0,9.88,6.29,2.75,-14.72,-28.68,-1.45,6.55,388.78,166.75,214.46,-2.95,2.2,5.87,4.99,7.03,1.61,-0.26,7.0,0.0,25011905.0,72.81,-100.0,47.65,231.03,-60.44,46.3
NZL,2025-01-19 03:06:49,2025-01-19 16:06:49,-36.8352114,174.7618839,38.11,40.38,125.17,-68.46,38.35,55.16,-35.75,-0.77,126.77,-2.69,14.81,17.43,13.29,0.0,9.46,5.59,1.1,-16.28,-30.51,-0.85,8.39,666.16,288.82,534.69,-1.29,2.19,5.54,4.99,4.12,1.61,-0.25,7.0,0.0,25011905.0,71.81,-100.0,43.05,232.68,-50.34,41.4
NZL,2025-01-19 03:06:50,2025-01-19 16:06:50,-36.8352695,174.7619881,39.22,41.48,123.37,-69.62,38.66,55.15,-34.96,-1.73,122.12,-0.48,13.84,17.43,12.49,0.0,7.88,2.89,-1.59,-19.04,-31.1,-0.77,7.85,689.03,343.34,567.03,0.27,2.2,5.2,4.99,4.57,1.61,-0.99,7.0,0.0,25011905.0,70.81,-100.0,40.5,234.11,-40.47,40.8
NZL,2025-01-19 03:06:51,2025-01-19 16:06:51,-36.8353239,174.7620973,39.35,41.32,122.54,-70.62,38.91,54.94,-34.75,0.94,120.59,0.95,12.05,17.45,13.4,0.0,9.73,6.21,2.69,-14.81,-28.23,-1.37,3.86,609.69,418.03,545.92,-1.91,2.19,5.13,5.0,7.14,1.61,-1.89,7.0,0.0,25011905.0,69.81,-100.0,41.72,236.51,-27.73,41.4
NZL,2025-01-19 03:06:52,2025-01-19 16:06:52,-36.8353813,174.7622066,41.35,43.29,125.19,-72.1,39.21,54.75,-35.8,3.13,128.17,-2.1,11.02,17.45,13.88,0.0,10.57,7.13,3.5,-13.92,-26.97,-2.31,3.12,382.0,269.18,304.08,-4.0,2.18,5.07,4.99,6.32,1.61,-1.93,7.0,0.0,25011905.0,68.81,-100.0,39.51,238.99,-20.23,38.8
NZL,2025-01-19 03:06:53,2025-01-19 16:06:53,-36.8354495,174.7623178,44.66,46.76,125.45,-72.21,39.78,54.69,-35.37,-4.59,126.25,-2.94,12.33,17.44,13.66,0.0,10.16,6.26,2.52,-14.94,-32.17,-1.65,4.84,510.73,365.24,366.07,1.2,2.21,4.5,4.99,5.27,1.61,-1.84,7.0,0.0,25011905.0,67.91,-100.0,31.85,240.5,-13.89,32.0
NZL,2025-01-19 03:06:54,2025-01-19 16:06:54,-36.8355151,174.7624408,46.35,48.54,120.86,-70.32,41.1,54.37,-33.82,-3.59,120.62,-1.74,15.34,17.44,13.03,0.0,8.9,4.44,-0.27,-17.68,-32.97,-0.7,5.98,730.33,471.51,653.97,0.65,2.21,4.17,5.0,3.2,1.61,-1.84,7.0,0.0,25011905.0,66.91,-100.0,31.84,241.52,-3.85,32.0
NZL,2025-01-19 03:06:55,2025-01-19 16:06:55,-36.8355742,174.7625732,47.12,49.15,118.38,-69.3,41.91,53.97,-32.71,-1.32,118.34,-0.71,17.09,17.48,13.48,0.0,9.7,6.26,3.09,-14.48,-31.45,-1.62,3.21,691.73,489.84,604.63,-0.92,2.2,3.94,4.99,3.53,1.61,-1.85,7.0,0.0,25011905.0,65.91,-100.0,33.46,244.44,6.55,33.6
NZL,2025-01-19 03:06:56,2025-01-19 16:06:56,-36.8356318,174.7627095,47.89,49.86,116.87,-68.23,42.59,53.55,-32.83,-0.61,118.25,-1.96,18.79,17.52,15.49,0.0,13.36,11.53,9.77,-7.74,-29.7,-2.39,2.79,320.13,324.6,218.32,-1.04,2.22,3.89,4.99,4.68,1.61,-1.86,7.0,0.0,25011905.0,64.91,-100.0,32.69,248.23,17.34,32.4
NZL,2025-01-19 03:06:57,2025-01-19 16:06:57,-36.8356912,174.7628482,49.06,51.21,116.5,-66.94,42.86,53.21,-31.94,-0.19,117.77,-1.76,21.28,17.48,14.08,0.0,10.9,7.84,3.85,-13.6,-32.13,-0.79,5.5,629.43,434.94,549.68,-0.86,2.2,3.86,4.99,3.14,1.61,-1.85,7.0,0.0,25011905.0,63.91,-100.0,30.71,251.48,29.18,30.2
NZL,2025-01-19 03:06:58,2025-01-19 16:06:58,-36.8357503,174.762992,50.69,52.79,116.34,-65.79,42.92,52.96,-30.22,0.9,116.79,-0.75,23.64,17.49,13.83,0.0,10.53,7.27,4.34,-13.24,-32.31,-1.69,4.67,750.05,522.39,640.82,-1.38,2.19,3.73,4.99,3.62,1.61,-1.84,7.0,0.0,25011905.0,62.91,-100.0,29.56,255.98,41.24,29.4
NZL,2025-01-19 03:06:59,2025-01-19 16:06:59,-36.8358124,174.7631416,53.12,55.54,117.46,-64.94,43.03,52.88,-29.02,0.83,118.01,-0.74,25.62,17.53,15.35,0.0,13.16,11.12,9.27,-8.21,-32.71,-2.82,3.45,512.37,414.67,426.6,-2.15,2.15,3.64,4.99,4.88,1.61,-1.86,7.0,0.0,25011905.0,61.81,-100.0,27.52,256.2,54.0,26.7
NZL,2025-01-19 03:07:00,2025-01-19 16:07:00,-36.8358763,174.7632927,51.92,53.96,118.66,-65.41,43.49,52.9,-29.06,2.31,118.58,0.46,23.74,15.36,12.6,0.0,10.22,7.95,5.22,-10.23,-34.29,-1.74,-0.41,504.52,435.35,464.01,-2.0,2.2,3.39,5.0,3.54,1.61,-1.85,7.0,0.0,25011905.0,60.91,-100.0,25.35,244.29,67.94,25.5
NZL,2025-01-19 03:07:01,2025-01-19 16:07:01,-36.8359389,174.7634369,48.56,50.62,120.33,-65.58,44.34,53.02,-30.75,-0.83,119.75,0.65,20.45,12.26,10.18,0.0,8.33,6.47,4.48,-7.76,-32.98,-0.67,-4.76,298.55,508.15,471.78,-1.31,2.21,3.59,5.0,2.77,1.62,-1.87,7.0,0.0,25011905.0,59.91,-100.0,25.18,235.56,79.45,25.1
