BOAT,DATETIME,TIME_LOCAL_unk,LATITUDE_GPS_unk,LONGITUDE_GPS_unk,BOAT_SPEED_km_h_1,GPS_SOG_km_h_1,HEADING_deg,TWA_SGP_deg,TWS_SGP_km_h_1,TWD_SGP_deg,AWA_SGP_deg,RATE_YAW_deg_s_1,GPS_COG_deg,LEEWAY_deg,VMG_km_h_1,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_WING_TWIST_deg,ANGLE_WING_ROT_deg,PITCH_deg,HEEL_deg,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LENGTH_RH_BOW_mm,ANGLE_RUDDER_deg,ANGLE_RUD_AVG_deg,ANGLE_RUD_DIFF_TACK_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_RACE_NUM_unk,PC_TTS_s,PC_TTK_s,PC_TTB_s,PC_DTB_m,PC_DTL_m,PC_TTM_s
ITA,2025-01-19 03:06:01,2025-01-19 16:06:01,-36.8329253,174.7607424,18.32,17.45,230.38,-163.9,40.6,64.43,-151.06,5.11,224.08,-0.71,-17.43,-21.07,-21.04,0.0,-21.05,-21.01,-20.98,0.1,-18.38,0.92,-0.94,122.88,5.42,12.76,-6.25,0.76,5.12,5.0,-2.0,-1.72,2.63,7.0,0.0,25011905.0,120.27,70.4,114.46,382.97,-320.31,102.4
ITA,2025-01-19 03:06:02,2025-01-19 16:06:02,-36.8329533,174.7607053,16.99,16.05,234.82,-172.79,39.76,64.46,-168.13,2.5,227.75,0.3,-16.78,-21.08,-21.03,0.0,-21.07,-21.02,-20.95,0.12,-17.25,1.32,1.22,187.75,136.52,202.27,-4.66,0.74,5.29,5.0,-1.98,-1.71,2.63,7.0,0.0,25011905.0,119.27,68.0,132.76,379.1,-319.25,127.3
ITA,2025-01-19 03:06:03,2025-01-19 16:06:03,-36.8329789,174.76067,16.43,14.93,236.07,-176.92,38.39,64.26,-175.44,-0.15,228.71,1.14,-16.41,-21.06,-21.04,0.0,-21.09,-21.16,-21.08,-0.02,-18.72,0.53,3.12,100.77,127.58,267.76,-3.44,0.73,5.33,5.0,-1.81,-1.71,2.64,7.0,0.0,25011905.0,118.27,66.15,145.23,374.67,-319.05,140.5
ITA,2025-01-19 03:06:04,2025-01-19 16:06:04,-36.8330049,174.7606352,16.74,15.09,235.92,-173.07,37.63,63.88,-169.79,0.48,226.84,2.41,-16.69,-21.06,-21.06,0.0,-21.04,-21.06,-21.04,0.02,-18.96,-0.01,1.87,6.97,13.96,271.12,-3.97,0.71,5.38,5.0,-1.78,-1.71,2.65,7.0,0.0,25011905.0,117.27,64.95,136.3,371.42,-317.98,143.4
ITA,2025-01-19 03:06:05,2025-01-19 16:06:05,-36.8330211,174.7606139,17.05,15.59,236.45,-170.28,37.82,63.85,-164.37,0.67,227.94,2.43,-16.8,-21.08,-21.05,0.0,-21.05,-20.99,-20.91,0.15,-18.37,-0.4,0.73,-105.72,-102.56,332.1,-3.57,0.77,5.42,5.0,-1.85,-1.71,2.66,7.0,0.0,25011905.0,117.27,63.6,131.33,371.42,-317.98,143.4
ITA,2025-01-19 03:06:06,2025-01-19 16:06:06,-36.8330577,174.7605624,16.93,15.59,236.99,-171.68,38.01,64.0,-165.98,0.36,229.15,1.62,-16.73,-21.07,-21.05,0.0,-21.07,-21.1,-20.97,0.1,-18.93,0.58,-0.07,-208.99,-313.33,169.19,-1.65,0.75,5.35,5.0,-1.85,-1.72,2.64,7.0,0.0,25011905.0,115.27,60.8,137.77,363.91,-316.69,137.0
ITA,2025-01-19 03:06:07,2025-01-19 16:06:07,-36.8330821,174.7605257,16.54,15.11,237.61,-172.91,38.02,64.09,-167.43,1.87,231.27,0.01,-16.4,-21.06,-21.06,0.0,-21.08,-21.19,-21.09,-0.03,-19.1,0.95,-0.67,-172.27,-273.63,141.15,-1.23,0.74,5.34,5.0,-2.18,-1.72,2.64,7.0,0.0,25011905.0,114.27,58.15,147.38,360.46,-315.55,144.7
ITA,2025-01-19 03:06:08,2025-01-19 16:06:08,-36.833104,174.7604892,15.62,14.53,239.98,-173.08,38.27,64.17,-167.6,1.19,234.73,-0.98,-15.5,-21.08,-21.08,0.0,-20.98,-20.98,-21.12,-0.05,-18.4,2.06,-1.62,-75.43,-134.6,186.31,1.06,0.73,5.38,5.0,-2.77,-1.71,2.63,7.0,0.0,25011905.0,113.27,54.7,153.5,356.76,-313.4,149.4
ITA,2025-01-19 03:06:09,2025-01-19 16:06:09,-36.8331236,174.7604558,14.17,12.96,239.46,34.42,38.09,64.37,34.25,-3.0,233.62,-0.18,-14.16,-21.08,-21.06,0.0,-20.94,-20.88,-20.99,0.09,-11.49,1.02,-0.02,-76.58,38.32,212.45,5.73,0.71,5.44,5.0,-3.05,-1.72,2.62,7.0,0.0,25011905.0,112.27,49.3,169.75,353.8,-311.3,164.0
ITA,2025-01-19 03:06:10,2025-01-19 16:06:10,-36.8331438,174.7604265,13.88,12.01,235.18,106.38,35.39,63.76,105.35,-5.79,227.96,0.52,-13.85,-21.03,-21.16,0.0,-21.14,-21.2,-21.39,-0.36,-18.77,0.14,1.72,-91.25,-47.8,49.46,7.93,0.76,-5.66,5.0,-3.97,-1.71,2.64,7.0,0.0,25011905.0,111.27,48.3,169.84,350.58,-308.32,178.7
ITA,2025-01-19 03:06:11,2025-01-19 16:06:11,-36.8331677,174.7603978,15.19,13.32,229.38,-173.94,33.6,62.98,-168.28,-6.22,224.51,-1.25,-15.17,-21.03,-21.07,0.0,-21.04,-21.02,-21.05,-0.03,-19.35,-0.3,1.33,-73.7,-156.21,30.49,8.69,0.76,5.66,5.0,-4.16,-1.71,2.67,7.0,0.0,25011905.0,110.27,50.15,134.65,347.65,-306.95,149.2
ITA,2025-01-19 03:06:12,2025-01-19 16:06:12,-36.8331965,174.7603693,16.29,14.76,222.4,-165.74,36.38,62.25,-153.18,-8.88,218.4,-1.35,-15.83,-21.04,-21.08,0.0,-21.0,-21.01,-21.0,0.05,-19.22,-0.79,0.0,-21.47,-219.09,-48.35,12.89,0.78,5.57,5.0,-3.73,-1.72,2.68,7.0,0.0,25011905.0,109.27,52.6,107.0,344.63,-303.47,114.1
ITA,2025-01-19 03:06:13,2025-01-19 16:06:13,-36.8332294,174.760344,16.17,15.34,212.37,-161.87,36.32,61.58,-145.9,-12.04,211.21,-3.72,-15.33,-21.04,-21.09,0.0,-21.07,-21.08,-21.01,0.03,-19.43,0.21,2.7,-37.61,-60.36,150.99,17.39,0.75,5.42,5.0,-3.56,-1.72,2.67,7.0,0.0,25011905.0,108.27,52.2,91.48,340.67,-300.86,97.0
ITA,2025-01-19 03:06:14,2025-01-19 16:06:14,-36.8332663,174.7603279,16.07,15.48,199.16,-153.88,36.12,60.96,-133.78,-12.78,196.22,-2.22,-14.83,-11.85,-11.73,0.0,-12.22,-13.54,-12.64,-0.72,-22.33,0.42,4.25,1.04,-166.51,20.83,20.33,0.74,5.41,5.0,-3.57,-1.71,2.69,7.0,0.0,25011905.0,107.27,51.05,80.45,337.84,-294.65,83.8
ITA,2025-01-19 03:06:15,2025-01-19 16:06:15,-36.8333071,174.760319,17.0,16.58,187.62,-142.88,36.0,60.38,-116.69,-11.47,190.82,-8.64,-13.86,-0.88,-1.19,0.0,-1.3,-3.01,-2.68,-1.83,-25.41,0.23,1.36,63.44,-263.21,66.48,20.82,0.77,5.44,5.0,-3.57,-1.72,2.74,7.0,0.0,25011905.0,106.27,50.45,75.75,333.21,-294.52,75.5
ITA,2025-01-19 03:06:16,2025-01-19 16:06:16,-36.8333511,174.7603218,16.73,17.85,175.53,-131.13,36.04,59.85,-103.94,-12.73,175.82,-4.53,-11.33,-0.93,-1.24,0.0,-1.18,-1.5,-1.04,-0.09,-25.15,0.71,3.75,-102.17,-45.51,80.4,20.51,0.75,5.36,5.0,-3.57,-1.72,2.71,7.0,0.0,25011905.0,105.27,50.1,88.53,328.29,-294.27,83.4
ITA,2025-01-19 03:06:17,2025-01-19 16:06:17,-36.8333932,174.7603356,16.39,16.95,163.02,-116.95,36.03,59.36,-90.12,-12.56,163.68,-5.03,-7.32,-1.05,-1.33,0.0,-1.41,-1.62,-1.58,-0.54,-25.18,1.49,6.19,-21.2,-191.74,235.07,20.06,0.73,5.41,5.0,-1.79,-1.72,2.71,7.0,0.0,25011905.0,104.27,49.55,116.36,324.51,-293.03,109.9
ITA,2025-01-19 03:06:18,2025-01-19 16:06:18,-36.8334351,174.7603613,18.27,18.74,149.73,-105.16,35.96,58.9,-76.46,-13.48,152.17,-5.01,-4.78,-1.29,-1.34,0.0,-1.4,-1.38,-1.64,-0.36,-25.01,-0.76,3.88,186.52,-175.42,186.6,19.89,0.75,5.37,5.0,-0.03,-1.72,2.72,7.0,0.0,25011905.0,103.27,49.6,112.56,319.7,-290.81,115.4
ITA,2025-01-19 03:06:19,2025-01-19 16:06:19,-36.8334751,174.7604008,18.24,20.77,136.72,-96.12,35.89,58.48,-68.79,-12.54,139.84,-4.49,-1.34,-1.31,-1.33,0.0,-1.34,-1.26,-1.61,-0.3,-23.98,1.92,3.91,92.73,-204.24,93.22,18.93,1.32,6.2,5.0,0.28,-1.72,2.73,7.0,0.0,25011905.0,102.27,49.75,109.72,316.36,-288.98,107.0
ITA,2025-01-19 03:06:20,2025-01-19 16:06:20,-36.8335076,174.7604493,18.87,19.76,124.59,-78.53,35.87,58.09,-54.95,-10.47,127.43,-3.37,1.81,-1.32,-1.28,0.0,-1.25,-1.43,-1.51,-0.16,-21.13,-0.09,4.01,242.37,-19.07,250.5,14.42,1.87,6.88,5.0,0.21,-1.72,2.7,7.0,0.0,25011905.0,101.27,49.45,131.93,314.76,-285.73,128.9
ITA,2025-01-19 03:06:21,2025-01-19 16:06:21,-36.8335363,174.7605084,20.59,22.42,114.86,-68.28,35.8,57.73,-45.97,-8.49,120.07,-5.11,9.32,-1.33,-1.31,0.0,-1.34,-1.48,-1.31,0.02,-19.95,-0.13,4.18,60.62,-163.13,71.49,12.73,2.49,6.76,5.0,0.12,-1.72,2.73,7.0,0.0,25011905.0,100.27,50.0,131.72,312.94,-281.27,129.5
ITA,2025-01-19 03:06:22,2025-01-19 16:06:22,-36.8335598,174.7605758,21.56,23.79,107.51,-60.92,35.79,57.4,-39.96,-6.25,112.75,-4.92,12.68,-1.33,-1.32,0.0,-1.32,-1.48,-1.38,-0.05,-19.73,0.67,3.81,130.56,-94.67,90.1,8.44,2.46,6.83,5.0,1.29,-1.72,2.73,7.0,0.0,25011905.0,99.27,50.25,147.41,313.34,-272.7,146.6
ITA,2025-01-19 03:06:23,2025-01-19 16:06:23,-36.8335766,174.7606474,21.41,23.8,102.87,-58.8,34.8,57.0,-37.37,-0.56,104.68,-1.91,11.82,-1.33,-1.33,0.0,-1.31,-1.45,-1.38,-0.05,-19.49,-0.21,2.62,132.1,-7.6,192.33,1.1,2.46,6.83,5.0,1.36,-1.72,2.71,7.0,0.0,25011905.0,98.27,50.2,146.02,313.36,-268.73,148.7
ITA,2025-01-19 03:06:24,2025-01-19 16:06:24,-36.8335916,174.7607191,21.34,23.75,103.62,-57.71,34.76,56.04,-36.93,1.86,104.85,-1.67,13.28,-1.33,-1.35,0.0,-1.31,-1.43,-1.36,-0.03,-19.7,-0.17,1.58,20.58,-110.64,155.36,-2.01,2.46,6.83,5.0,1.08,-1.71,2.71,7.0,0.0,25011905.0,97.27,51.0,145.63,313.55,-267.09,145.5
ITA,2025-01-19 03:06:25,2025-01-19 16:06:25,-36.8336083,174.76079,21.24,23.78,106.49,-55.59,35.01,55.33,-35.53,5.35,105.54,-0.65,14.03,-1.34,-1.35,0.0,-1.34,-1.47,-1.37,-0.04,-21.39,0.33,2.85,26.1,-70.1,71.12,-6.09,2.46,6.83,5.0,0.92,-1.71,2.7,7.0,0.0,25011905.0,96.27,51.5,145.18,314.37,-263.06,146.1
ITA,2025-01-19 03:06:26,2025-01-19 16:06:26,-36.8336299,174.7608588,21.81,23.35,112.51,-54.34,35.01,55.04,-34.39,4.87,112.68,-2.57,13.11,1.44,1.94,0.0,1.96,1.93,2.3,0.84,-22.87,-1.34,3.34,86.34,-87.32,225.87,-6.98,2.46,6.83,5.0,2.26,-1.71,2.71,7.0,0.0,25011905.0,95.27,51.05,144.62,315.52,-261.08,147.0
ITA,2025-01-19 03:06:27,2025-01-19 16:06:27,-36.8336574,174.7609305,24.44,25.8,116.75,-53.71,35.6,55.25,-33.16,5.7,114.87,-0.2,16.3,20.1,19.66,0.0,19.21,18.55,19.25,-0.78,-30.08,-1.53,6.8,97.96,-82.35,-76.51,-7.6,2.46,6.83,5.0,6.1,-1.72,2.69,7.0,0.0,25011905.0,94.27,50.0,124.66,316.19,-258.16,131.6
ITA,2025-01-19 03:06:28,2025-01-19 16:06:28,-36.8336946,174.7610038,26.62,28.03,123.13,-56.65,36.04,55.87,-33.87,4.64,123.69,-3.86,15.03,21.36,18.58,0.0,15.31,12.1,8.06,-13.2,-34.94,-1.18,10.65,651.4,226.63,391.32,-5.79,2.47,6.83,5.0,4.71,-1.72,2.7,7.0,0.0,25011905.0,93.27,48.35,91.99,314.6,-254.66,102.3
ITA,2025-01-19 03:06:29,2025-01-19 16:06:29,-36.8337376,174.7610806,29.04,30.24,126.61,-58.72,35.93,56.66,-32.96,3.37,124.3,-0.5,15.22,21.24,17.96,0.0,14.47,10.34,5.99,-15.25,-36.4,-2.28,10.49,639.54,216.25,406.2,-4.58,2.16,6.76,5.0,5.68,-1.72,2.7,7.0,0.0,25011905.0,92.27,45.9,85.02,314.21,-248.79,87.3
ITA,2025-01-19 03:06:30,2025-01-19 16:06:30,-36.8337879,174.7611612,32.03,33.15,129.71,-62.14,35.88,57.55,-33.57,1.52,128.81,-1.46,12.67,21.18,17.04,0.0,11.97,5.89,-0.16,-21.23,-36.46,-3.07,8.96,511.02,169.7,111.12,-2.02,2.18,6.7,5.0,6.74,-1.72,2.71,7.0,0.0,25011905.0,91.37,40.95,73.15,313.06,-240.35,76.0
ITA,2025-01-19 03:06:31,2025-01-19 16:06:31,-36.8338451,174.7612463,34.73,36.01,129.33,-66.95,35.87,58.3,-35.21,-5.83,130.47,-1.96,8.56,21.16,16.2,0.0,10.39,3.62,-3.27,-24.49,-36.25,-2.55,6.13,552.29,178.52,315.15,4.12,2.2,6.72,5.0,6.4,-1.72,2.75,7.0,0.0,25011905.0,90.27,34.15,64.12,311.71,-229.07,66.9
ITA,2025-01-19 03:06:32,2025-01-19 16:06:32,-36.8338996,174.7613414,35.1,37.98,120.85,-73.3,35.95,58.72,-38.42,-9.68,124.7,-2.81,5.78,21.17,18.44,0.0,15.35,11.85,8.63,-12.61,-36.36,-0.32,4.32,351.9,105.59,242.79,7.62,2.22,6.15,5.0,2.76,-1.72,2.76,7.0,0.0,25011905.0,89.27,27.15,64.73,310.52,-219.11,62.8
ITA,2025-01-19 03:06:33,2025-01-19 16:06:33,-36.8339394,174.7614443,33.56,36.32,111.31,-69.93,36.07,59.07,-36.74,-8.53,113.54,-1.1,9.09,21.18,18.7,0.0,15.76,12.23,8.7,-12.48,-36.53,0.11,1.79,306.97,157.86,325.14,5.88,2.19,5.92,5.0,3.48,-1.72,2.75,7.0,0.0,25011905.0,88.37,16.85,80.52,310.38,-208.39,73.1
ITA,2025-01-19 03:06:34,2025-01-19 16:06:34,-36.8339644,174.7615474,30.65,34.12,103.88,-65.93,36.12,59.39,-35.77,-5.5,105.55,-0.43,11.18,21.18,19.22,0.0,17.04,14.61,12.37,-8.88,-35.33,0.79,-1.71,191.6,244.8,416.57,2.73,2.22,6.28,5.0,3.99,-1.71,2.72,7.0,0.0,25011905.0,87.37,4.8,93.8,310.49,-200.11,92.9
ITA,2025-01-19 03:06:35,2025-01-19 16:06:35,-36.8339796,174.7616447,27.86,31.64,98.65,-57.19,36.11,58.61,-32.8,-5.7,100.89,-0.4,15.52,21.18,19.76,0.0,18.29,16.44,14.51,-6.65,-31.95,1.99,-1.72,191.92,258.75,468.35,3.34,2.24,6.9,5.0,1.02,-1.71,2.71,7.0,0.0,25011905.0,86.27,10.25,98.73,312.98,-194.33,96.9
ITA,2025-01-19 03:06:36,2025-01-19 16:06:36,-36.8339884,174.7617339,25.26,28.29,93.52,-46.01,36.05,57.18,-27.66,-3.84,95.82,-0.58,19.54,21.19,19.78,0.0,18.11,16.38,14.15,-7.04,-28.89,1.73,-0.46,183.64,246.81,535.32,3.29,2.27,6.85,5.0,0.2,-1.69,2.72,7.0,0.0,25011905.0,85.27,24.1,108.74,316.85,-189.54,106.1
ITA,2025-01-19 03:06:37,2025-01-19 16:06:37,-36.8339923,174.7618157,22.42,26.02,89.72,-40.13,35.97,56.42,-24.88,-2.82,92.54,-0.65,19.04,21.17,19.42,0.0,17.22,14.47,11.85,-9.25,-25.96,1.55,-0.95,78.41,110.51,427.26,2.46,2.24,6.8,5.0,-0.69,-1.68,2.72,7.0,0.0,25011905.0,84.37,27.75,116.97,320.5,-183.39,113.2
ITA,2025-01-19 03:06:38,2025-01-19 16:06:38,-36.8339928,174.7618891,20.04,23.33,88.96,-34.95,35.89,55.91,-22.36,1.28,89.77,0.4,18.91,21.17,18.47,0.0,15.25,11.67,7.85,-13.32,-23.39,1.34,-0.88,24.12,100.37,235.04,-2.26,2.23,6.78,5.0,0.08,-1.69,2.71,7.0,0.0,25011905.0,83.37,28.45,130.65,324.49,-178.04,127.8
ITA,2025-01-19 03:06:39,2025-01-19 16:06:39,-36.8339935,174.7619543,17.46,20.29,89.96,-32.03,35.3,55.81,-21.15,1.44,90.18,1.4,16.4,21.15,18.37,0.0,15.08,11.25,7.55,-13.57,-22.26,0.47,-0.7,-31.46,27.36,315.92,-3.81,2.22,6.77,5.0,-0.53,-1.69,2.71,7.0,0.0,25011905.0,82.27,26.65,146.59,329.13,-174.36,140.7
ITA,2025-01-19 03:06:40,2025-01-19 16:06:40,-36.8339957,174.7620137,15.82,18.97,92.25,-30.24,35.51,56.04,-20.85,3.12,92.55,0.57,15.26,21.15,16.23,0.0,10.22,2.77,-4.34,-25.4,-22.07,0.81,0.13,-0.9,-53.36,137.07,-5.51,2.22,6.77,5.0,-0.73,-1.69,2.72,7.0,0.0,25011905.0,81.37,23.05,157.81,332.81,-170.79,155.0
ITA,2025-01-19 03:06:41,2025-01-19 16:06:41,-36.8340001,174.7620675,14.26,17.09,95.68,-32.36,35.05,56.55,-23.22,3.83,95.7,0.52,12.98,21.15,15.85,0.0,9.56,2.24,-5.49,-26.64,-22.49,0.66,-0.42,-4.41,-91.73,132.48,-6.33,2.22,6.76,5.0,-0.93,-1.69,2.72,7.0,0.0,25011905.0,80.37,15.35,172.98,336.14,-167.88,168.5
ITA,2025-01-19 03:06:42,2025-01-19 16:06:42,-36.8340081,174.7621176,14.2,16.06,99.33,-33.35,34.4,57.11,-24.98,3.24,101.03,-1.74,11.97,21.15,15.84,0.0,9.55,2.13,-5.44,-26.59,-22.59,-0.66,1.72,35.48,10.75,98.74,-5.86,2.22,6.76,5.0,-0.93,-1.69,2.72,7.0,0.0,25011905.0,79.37,3.4,183.55,339.39,-165.75,182.4
ITA,2025-01-19 03:06:43,2025-01-19 16:06:43,-36.8340205,174.7621702,16.14,17.69,101.93,-33.88,33.99,57.86,-24.68,2.31,105.87,-4.98,13.6,21.15,15.37,0.0,8.42,-0.02,-8.23,-29.33,-22.67,-0.08,3.18,35.01,-67.96,-35.28,-2.03,2.22,6.76,5.0,-0.55,-1.69,2.73,7.0,0.0,25011905.0,78.37,-15.1,170.69,341.62,-162.42,178.0
ITA,2025-01-19 03:06:44,2025-01-19 16:06:44,-36.834036,174.7622291,18.85,19.92,103.62,-35.45,33.57,58.67,-24.45,-0.42,108.61,-5.38,14.82,21.15,14.69,0.0,6.87,-2.09,-11.45,-32.61,-22.53,-1.58,2.36,48.74,-30.55,105.26,1.74,2.22,6.76,5.0,0.62,-1.69,2.75,7.0,0.0,25011905.0,77.37,-47.65,149.15,344.07,-158.41,155.9
ITA,2025-01-19 03:06:45,2025-01-19 16:06:45,-36.8340522,174.7622958,20.36,22.73,102.65,-37.84,33.32,59.37,-25.04,-0.95,105.84,-3.04,14.99,21.16,15.3,0.0,8.33,0.44,-7.58,-28.74,-22.58,0.59,2.18,70.57,-62.06,98.89,2.79,2.22,6.76,5.0,1.48,-1.7,2.75,7.0,0.0,25011905.0,76.37,-78.05,129.15,346.87,-154.95,131.7
ITA,2025-01-19 03:06:46,2025-01-19 16:06:46,-36.8340679,174.762365,21.01,22.98,102.06,-38.84,32.9,59.75,-25.09,0.54,104.87,-3.05,14.77,21.16,15.37,0.0,8.25,0.23,-8.11,-29.28,-22.63,-0.23,2.15,96.0,-31.51,114.57,-0.22,2.49,6.83,5.0,2.15,-1.69,2.74,7.0,0.0,25011905.0,75.37,-100.0,126.2,349.38,-150.29,128.1
ITA,2025-01-19 03:06:47,2025-01-19 16:06:47,-36.8340846,174.7624368,22.14,23.9,103.22,-39.29,32.73,60.03,-24.79,1.94,106.62,-4.15,16.03,21.16,15.39,0.0,8.35,0.4,-7.91,-29.12,-22.73,-0.85,2.23,21.05,-80.53,89.87,-1.49,2.46,7.59,5.0,2.31,-1.69,2.74,7.0,0.0,25011905.0,74.37,-100.0,120.47,352.66,-145.15,121.5
ITA,2025-01-19 03:06:48,2025-01-19 16:06:48,-36.8341039,174.7625119,23.44,25.43,105.65,-41.02,32.36,60.36,-25.25,2.32,108.08,-3.42,16.34,21.17,16.79,0.0,11.69,5.95,0.33,-20.88,-22.83,-0.16,3.33,135.32,-56.0,197.95,-2.27,2.47,7.58,5.0,2.62,-1.69,2.74,7.0,0.0,25011905.0,73.37,-100.0,113.78,355.62,-139.22,115.6
ITA,2025-01-19 03:06:49,2025-01-19 16:06:49,-36.8341259,174.7625901,24.72,26.68,106.71,-41.51,32.01,60.72,-24.87,-0.6,109.41,-2.96,17.57,21.18,16.99,0.0,11.97,6.06,0.09,-21.1,-22.79,-0.04,4.52,237.29,-1.15,152.3,1.42,2.47,7.58,5.0,3.44,-1.69,2.74,7.0,0.0,25011905.0,72.37,-100.0,107.96,359.3,-132.99,109.9
ITA,2025-01-19 03:06:50,2025-01-19 16:06:50,-36.8341486,174.762671,25.43,27.4,106.82,-42.27,31.82,61.04,-24.61,0.69,109.18,-3.12,16.66,21.2,18.36,0.0,15.24,11.71,8.44,-12.83,-22.83,-0.54,4.92,337.22,136.28,383.46,-0.77,2.47,7.58,5.0,4.67,-1.69,2.74,7.0,0.0,25011905.0,71.37,-100.0,103.42,362.07,-126.8,103.8
ITA,2025-01-19 03:06:51,2025-01-19 16:06:51,-36.8341723,174.7627544,26.11,28.66,108.3,-43.55,31.85,61.34,-25.18,4.13,108.45,-1.5,19.92,21.2,18.68,0.0,15.75,12.37,8.87,-12.33,-22.79,0.16,5.29,279.37,-27.85,228.2,-2.7,2.47,7.58,5.0,5.86,-1.7,2.73,7.0,0.0,25011905.0,70.37,-100.0,98.58,365.59,-120.47,99.7
ITA,2025-01-19 03:06:52,2025-01-19 16:06:52,-36.8342003,174.7628377,27.14,29.05,112.54,-43.5,32.1,61.68,-24.53,4.55,113.0,-2.36,19.64,21.22,18.04,0.0,14.04,9.61,4.85,-16.24,-22.91,-1.02,6.96,418.02,123.72,191.89,-4.7,2.47,7.58,5.0,7.02,-1.7,2.73,7.0,0.0,25011905.0,69.37,-100.0,95.74,368.65,-115.72,99.2
ITA,2025-01-19 03:06:53,2025-01-19 16:06:53,-36.8342351,174.76292,28.1,29.67,118.55,-50.11,33.4,62.33,-28.67,4.97,119.51,-3.91,17.64,21.17,14.97,0.0,7.43,-2.05,-10.77,-31.84,-23.32,-0.51,7.93,624.77,245.17,639.81,-3.71,2.47,7.58,5.0,7.24,-1.7,2.75,7.0,0.0,25011905.0,68.37,-100.0,81.53,372.27,-110.96,87.3
ITA,2025-01-19 03:06:54,2025-01-19 16:06:54,-36.8342773,174.7630035,30.53,31.95,122.09,-53.39,33.62,62.96,-29.31,3.47,121.89,-2.32,19.23,21.17,14.37,0.0,6.17,-3.39,-13.04,-34.21,-23.62,-0.53,7.34,527.02,247.28,486.97,-1.15,2.47,7.58,5.0,7.52,-1.7,2.74,7.0,0.0,25011905.0,67.37,-100.0,68.69,375.06,-106.45,71.9
ITA,2025-01-19 03:06:55,2025-01-19 16:06:55,-36.8343262,174.7630906,33.09,34.43,125.18,-56.66,33.75,63.42,-29.8,3.29,124.19,-1.27,16.7,21.17,14.32,0.0,6.0,-3.62,-13.36,-34.53,-23.95,-0.18,7.61,571.52,264.34,539.03,-1.1,2.5,7.53,5.0,7.65,-1.7,2.74,7.0,0.0,25011905.0,66.37,-100.0,60.13,377.24,-100.41,61.5
ITA,2025-01-19 03:06:56,2025-01-19 16:06:56,-36.8343829,174.7631799,35.46,36.75,128.03,-59.13,33.86,63.84,-30.21,1.53,128.93,-2.91,15.61,21.16,14.18,0.0,5.59,-4.19,-14.4,-35.55,-26.67,0.26,8.02,905.92,544.66,782.57,-0.03,2.45,6.74,5.0,7.36,-1.7,2.75,7.0,0.0,25011905.0,65.37,-100.0,52.55,378.85,-92.07,54.5
ITA,2025-01-19 03:06:57,2025-01-19 16:06:57,-36.8344457,174.7632721,37.85,38.93,129.79,-60.84,33.92,64.25,-30.14,1.49,130.54,-2.9,15.03,21.16,14.11,0.0,5.65,-4.0,-14.26,-35.41,-29.45,0.84,7.63,1167.88,713.11,1122.0,0.34,2.43,6.28,5.0,5.11,-1.7,2.75,7.0,0.0,25011905.0,64.37,-100.0,47.3,380.06,-82.38,49.2
ITA,2025-01-19 03:06:58,2025-01-19 16:06:58,-36.8345143,174.7633687,40.57,41.55,130.29,-62.33,33.98,64.62,-29.47,-0.69,131.36,-2.58,14.83,21.15,14.09,0.0,5.59,-4.03,-14.06,-35.21,-30.3,0.67,6.68,1202.28,947.91,1259.15,1.2,2.44,5.79,5.0,3.1,-1.7,2.77,7.0,0.0,25011905.0,63.37,-100.0,42.37,381.11,-71.98,43.0
ITA,2025-01-19 03:06:59,2025-01-19 16:06:59,-36.8345878,174.7634736,44.54,45.09,129.94,-62.99,34.06,64.86,-28.24,0.15,131.1,-2.74,16.7,21.16,14.01,0.0,5.55,-4.11,-13.92,-35.08,-29.08,-0.62,4.91,1162.39,902.66,1229.18,0.76,2.44,5.43,5.0,2.21,-1.7,2.78,7.0,0.0,25011905.0,62.37,-100.0,38.77,381.47,-60.54,40.5
ITA,2025-01-19 03:07:00,2025-01-19 16:07:00,-36.8346677,174.7635895,49.44,49.34,129.93,-63.12,34.15,65.02,-26.26,-0.48,130.37,-1.63,18.69,21.19,14.85,0.0,7.41,-1.08,-9.86,-31.07,-26.06,-2.09,3.27,828.52,773.83,719.96,0.38,2.43,4.88,5.0,3.6,-1.7,2.8,7.0,0.0,25011905.0,61.37,-100.0,34.52,374.94,-47.87,35.5
ITA,2025-01-19 03:07:01,2025-01-19 16:07:01,-36.8347379,174.7636908,53.62,54.84,129.6,-62.74,34.22,65.15,-25.21,0.35,130.95,-2.53,23.54,21.17,14.25,0.0,5.84,-4.33,-14.02,-35.11,-24.8,-1.54,3.6,751.1,602.03,655.38,0.35,2.44,4.27,5.0,2.25,-1.7,2.82,7.0,0.0,25011905.0,60.37,-100.0,31.53,364.68,-35.26,31.5
