BOAT,DATETIME,TIME_LOCAL_unk,LATITUDE_GPS_unk,LONGITUDE_GPS_unk,BOAT_SPEED_km_h_1,GPS_SOG_km_h_1,HEADING_deg,TWA_SGP_deg,TWS_SGP_km_h_1,TWD_SGP_deg,AWA_SGP_deg,RATE_YAW_deg_s_1,GPS_COG_deg,LEEWAY_deg,VMG_km_h_1,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_WING_TWIST_deg,ANGLE_WING_ROT_deg,PITCH_deg,HEEL_deg,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LENGTH_RH_BOW_mm,ANGLE_RUDDER_deg,ANGLE_RUD_AVG_deg,ANGLE_RUD_DIFF_TACK_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_RACE_NUM_unk,PC_TTS_s,PC_TTK_s,PC_TTB_s,PC_DTB_m,PC_DTL_m,PC_TTM_s
DEN,2025-01-19 02:56:12,2025-01-19 15:56:12,-36.8319194,174.7541499,11.55,12.91,46.62,23.52,40.68,72.47,18.35,-1.83,52.97,0.99,10.87,-1.45,-0.64,0.0,0.12,0.94,1.72,3.18,10.97,0.13,-0.28,-90.99,-43.98,99.59,1.64,2.21,-7.53,1.87,-2.34,8.76,7.97,7.0,0.0,25011905.0,-999.0,-17.6,252.54,186.19,264.56,0.0
DEN,2025-01-19 02:56:13,2025-01-19 15:56:13,-36.8319003,174.7541829,11.55,13.09,45.47,24.41,40.86,72.26,18.93,-0.44,54.05,-1.31,10.56,-1.46,-0.63,0.0,0.15,0.96,1.87,3.32,11.22,-0.83,-0.47,-55.39,-9.01,119.5,0.79,2.21,-7.53,1.87,-2.35,8.75,7.97,7.0,0.0,25011905.0,-1054.8,-17.6,241.76,189.46,264.56,21.3
DEN,2025-01-19 03:06:00,2025-01-19 16:06:00,-36.8336919,174.761661,11.96,14.64,79.74,-27.17,37.75,58.83,-22.21,-1.53,87.8,-5.66,10.55,-1.11,-0.74,0.0,-0.63,-0.42,-0.14,0.96,-15.37,-0.96,1.12,-6.73,-13.4,93.15,4.82,2.9,7.49,-0.01,3.03,-2.88,3.9,7.0,0.0,25011905.0,120.71,66.95,225.54,340.89,-207.18,220.3
DEN,2025-01-19 03:06:01,2025-01-19 16:06:01,-36.83369,174.7617054,11.33,13.2,78.96,-27.55,37.3,58.28,-22.12,0.64,86.14,-3.39,10.23,-1.12,-0.74,0.0,-0.57,-0.41,0.03,1.15,-13.93,1.89,0.18,29.19,-60.8,320.74,-1.85,2.9,7.49,-0.01,3.03,-2.89,3.9,7.0,0.0,25011905.0,119.71,69.45,211.71,343.16,-205.66,216.1
DEN,2025-01-19 03:06:02,2025-01-19 16:06:02,-36.8336878,174.761747,11.05,13.42,80.49,-25.8,37.3,57.94,-20.68,2.45,86.48,-1.99,10.0,-1.12,-0.74,0.0,-0.62,-0.44,-0.07,1.05,-13.3,-0.62,0.07,-8.72,5.19,74.22,-6.68,2.9,7.49,-0.01,3.13,-2.88,3.89,7.0,0.0,25011905.0,118.71,71.1,231.84,345.78,-206.0,228.6
DEN,2025-01-19 03:06:03,2025-01-19 16:06:03,-36.8336872,174.7617874,9.9,11.84,84.3,-26.83,37.0,57.83,-22.47,5.34,94.43,-6.74,9.06,-1.12,-0.74,0.0,-0.65,-0.44,-0.14,0.97,-15.36,1.59,1.57,12.46,-68.46,295.72,-14.59,2.9,7.49,-0.01,3.14,-2.89,3.89,7.0,0.0,25011905.0,117.71,71.15,235.39,348.0,-205.99,244.1
DEN,2025-01-19 03:06:04,2025-01-19 16:06:04,-36.8336887,174.7618258,10.41,13.03,89.42,-25.4,37.14,58.14,-20.4,5.59,95.27,-2.27,9.38,0.84,1.97,0.0,0.95,0.38,-0.04,-0.78,-20.2,-1.45,0.79,47.9,-53.47,-32.58,-16.63,2.9,7.49,-0.01,3.13,-2.89,3.89,7.0,0.0,25011905.0,116.71,69.8,251.02,350.67,-204.29,240.8
DEN,2025-01-19 03:06:05,2025-01-19 16:06:05,-36.8336941,174.7618658,10.86,13.36,96.31,-34.54,37.55,58.67,-28.9,6.15,106.02,-8.92,9.34,15.8,13.77,0.0,8.87,4.08,-0.63,-16.28,-25.82,0.81,2.37,-23.2,-20.12,177.05,-13.85,2.9,7.49,-0.01,3.96,-2.89,3.9,7.0,0.0,25011905.0,115.61,66.35,232.97,352.42,-203.26,235.1
DEN,2025-01-19 03:06:06,2025-01-19 16:06:06,-36.8337025,174.7619082,12.64,15.42,100.22,-35.9,37.48,59.08,-27.97,2.58,104.91,-3.69,9.9,16.69,9.86,0.0,2.97,-5.39,-13.21,-29.9,-26.07,-2.57,2.64,27.14,-140.98,-101.24,-17.45,2.89,7.48,-0.02,7.25,-2.89,3.9,7.0,0.0,25011905.0,114.71,62.9,214.41,354.72,-202.48,205.3
DEN,2025-01-19 03:06:07,2025-01-19 16:06:07,-36.8337138,174.7619558,14.39,16.99,104.69,-40.88,37.43,59.4,-31.31,7.57,110.98,-5.67,10.73,-2.41,-4.58,0.0,-0.49,0.98,3.6,5.53,-22.46,-0.76,3.46,-32.5,-84.78,-44.36,-18.75,2.89,7.48,-0.01,7.76,-2.89,3.9,7.0,0.0,25011905.0,113.71,59.75,187.82,356.43,-199.3,184.7
DEN,2025-01-19 03:06:08,2025-01-19 16:06:08,-36.8337292,174.7620068,16.2,18.99,111.74,-39.84,37.36,60.02,-28.45,5.83,111.79,-0.69,11.78,-17.23,-9.21,0.0,-0.13,8.74,14.1,31.27,-23.53,-3.92,5.54,106.21,-144.85,-220.86,-18.82,2.48,7.52,-0.02,7.76,-2.9,3.89,7.0,0.0,25011905.0,112.61,55.4,174.08,359.03,-195.09,169.2
DEN,2025-01-19 03:06:09,2025-01-19 16:06:09,-36.8337504,174.7620628,19.32,22.29,119.15,-50.26,37.31,61.03,-34.02,8.39,119.67,-0.53,12.87,-17.29,-9.0,0.0,0.2,10.22,15.83,33.1,-27.26,-4.88,7.45,134.13,-161.16,-234.84,-19.22,1.96,7.33,0.28,7.76,-2.89,3.9,7.0,0.0,25011905.0,111.71,43.4,139.73,361.23,-190.06,124.0
DEN,2025-01-19 03:06:10,2025-01-19 16:06:10,-36.8337812,174.7621239,22.8,25.73,127.49,-60.59,37.29,61.97,-38.44,8.9,127.43,-0.25,10.61,-17.29,-8.99,0.0,0.14,10.29,16.11,33.4,-30.19,-5.73,8.63,209.26,-220.85,-305.34,-15.04,1.5,6.34,1.04,7.76,-2.9,3.9,7.0,0.0,25011905.0,110.61,19.15,107.14,363.0,-183.04,99.9
DEN,2025-01-19 03:06:11,2025-01-19 16:06:11,-36.8338221,174.7621881,25.4,27.87,137.27,-72.01,37.33,62.84,-42.6,11.3,133.11,4.39,7.81,-17.29,-9.35,0.0,-0.69,8.63,15.71,33.05,-32.12,-5.52,8.89,208.92,-102.22,-344.93,-20.22,0.85,4.65,0.86,7.76,-2.9,3.89,7.0,0.0,25011905.0,109.61,-24.55,81.96,364.97,-175.15,81.3
DEN,2025-01-19 03:06:12,2025-01-19 16:06:12,-36.8338734,174.762248,26.66,28.5,150.65,-87.28,37.42,63.65,-51.17,15.02,146.57,4.67,2.08,-17.3,-14.37,0.0,-11.78,-10.22,-6.33,11.25,-30.61,-5.92,6.85,76.45,-306.32,-525.76,-20.96,0.17,3.15,1.29,7.76,-2.9,3.88,7.0,0.0,25011905.0,108.61,-100.0,69.52,363.5,-165.25,68.1
DEN,2025-01-19 03:06:13,2025-01-19 16:06:13,-36.8339359,174.7622938,27.91,29.39,164.76,-109.81,37.61,64.39,-65.43,12.51,159.02,5.01,-8.01,-17.29,-17.21,0.0,-17.29,-17.8,-17.53,-0.27,-28.57,-3.4,3.18,34.94,-242.87,-346.78,-14.8,-0.13,2.21,0.34,7.55,-2.88,3.87,7.0,0.0,25011905.0,107.61,-100.0,60.67,361.12,-158.23,59.2
DEN,2025-01-19 03:06:14,2025-01-19 16:06:14,-36.8340056,174.7623205,27.95,28.9,176.65,-117.87,38.0,65.08,-72.53,10.71,172.7,2.17,-14.2,-17.29,-17.18,0.0,-17.18,-16.95,-17.18,0.11,-26.45,0.15,3.67,-100.87,-121.77,-33.27,-10.85,-0.12,2.18,-0.0,1.38,-2.86,3.89,7.0,0.0,25011905.0,106.61,-100.0,57.89,354.71,-146.26,58.2
DEN,2025-01-19 03:06:15,2025-01-19 16:06:15,-36.8340786,174.7623288,29.01,29.48,185.12,-122.51,40.64,65.72,-78.02,6.7,181.54,0.66,-16.06,-17.3,-17.2,0.0,-17.1,-16.88,-17.07,0.23,-24.26,-0.47,0.38,-33.91,-196.74,-19.92,-6.26,-0.1,2.14,-0.01,-1.62,-2.87,3.91,7.0,0.0,25011905.0,105.61,-100.0,56.4,348.89,-141.85,56.0
DEN,2025-01-19 03:06:16,2025-01-19 16:06:16,-36.8341516,174.7623251,28.6,28.99,191.46,-125.14,40.45,66.22,-80.24,5.33,185.21,2.72,-17.11,-17.31,-17.2,0.0,-17.13,-17.15,-17.23,0.08,-22.73,0.18,2.87,15.25,-2.31,206.57,-5.76,-0.17,2.16,-0.01,-1.47,-2.86,3.9,7.0,0.0,25011905.0,104.61,-100.0,57.4,343.22,-138.45,58.0
DEN,2025-01-19 03:06:17,2025-01-19 16:06:17,-36.8342242,174.7623148,29.06,29.21,195.11,-128.76,38.88,66.22,-81.01,1.87,189.79,1.39,-18.89,-17.29,-17.22,0.0,-17.13,-17.13,-17.26,0.03,-21.69,-0.49,1.72,-133.96,-181.87,-65.79,-2.29,-0.15,2.23,-0.01,0.47,-2.87,3.91,7.0,0.0,25011905.0,103.61,-100.0,52.77,336.12,-133.46,52.5
DEN,2025-01-19 03:06:18,2025-01-19 16:06:18,-36.8342959,174.7622991,28.79,28.84,196.09,-129.58,40.07,66.25,-83.85,-0.07,189.92,1.27,-19.58,-13.34,-11.43,0.0,-11.79,-11.69,-11.59,1.72,-20.81,0.22,0.67,-16.25,-123.75,170.13,-1.05,-0.14,2.23,-0.01,0.93,-2.86,3.89,7.0,0.0,25011905.0,102.61,-100.0,49.86,329.84,-129.22,49.9
DEN,2025-01-19 03:06:19,2025-01-19 16:06:19,-36.8343673,174.762284,28.75,28.94,195.75,-130.86,40.08,66.18,-85.21,0.55,190.03,1.16,-19.97,10.51,12.26,0.0,11.29,9.45,9.55,-0.87,-27.39,0.0,0.33,-117.89,-206.98,31.15,-2.16,-0.13,2.38,-0.01,1.31,-2.87,3.89,7.0,0.0,25011905.0,101.61,-100.0,50.1,323.21,-123.59,50.1
DEN,2025-01-19 03:06:20,2025-01-19 16:06:20,-36.8344379,174.7622676,28.21,28.17,197.44,-132.34,41.12,66.08,-89.03,2.4,191.66,1.6,-20.45,17.18,14.72,0.0,11.1,6.55,2.07,-14.94,-26.81,0.84,0.06,0.88,-16.32,326.12,-3.1,-0.14,2.38,-0.01,1.18,-2.86,3.88,7.0,0.0,25011905.0,100.61,-100.0,48.76,316.28,-118.1,48.8
DEN,2025-01-19 03:06:21,2025-01-19 16:06:21,-36.8345065,174.7622489,27.59,27.32,200.17,-134.83,40.82,66.03,-92.41,2.39,193.89,2.07,-21.03,17.17,13.35,0.0,8.35,3.03,-2.55,-19.72,-24.64,0.45,1.31,54.34,175.29,284.95,-3.68,-0.16,2.43,-0.01,1.17,-2.86,3.87,7.0,0.0,25011905.0,99.61,-100.0,47.84,309.37,-108.93,47.6
DEN,2025-01-19 03:06:22,2025-01-19 16:06:22,-36.834573,174.7622285,26.92,26.82,201.0,-137.91,40.37,65.88,-96.64,-0.67,193.69,2.2,-22.01,17.17,13.09,0.0,8.34,3.03,-2.42,-19.59,-23.49,-0.2,1.34,88.97,19.08,261.07,-1.57,-0.16,2.6,-0.01,1.16,-2.86,3.89,7.0,0.0,25011905.0,98.61,-100.0,47.6,303.32,-104.17,47.5
DEN,2025-01-19 03:06:23,2025-01-19 16:06:23,-36.8346377,174.7622093,25.91,25.73,199.68,-141.05,40.31,65.43,-102.48,-1.76,192.12,1.9,-22.42,17.15,13.06,0.0,8.22,3.04,-2.68,-19.82,-24.24,0.19,1.8,-4.58,29.01,236.73,-1.19,-0.12,2.72,-0.01,1.16,-2.86,3.89,7.0,0.0,25011905.0,97.71,-100.0,48.15,298.16,-101.38,48.5
DEN,2025-01-19 03:06:24,2025-01-19 16:06:24,-36.8347003,174.7621929,24.88,24.8,198.2,-143.3,40.18,64.69,-107.35,-1.36,191.65,0.9,-22.13,17.15,12.97,0.0,8.15,3.02,-2.91,-20.08,-24.52,0.3,1.17,-5.77,-34.92,238.84,-0.6,-0.13,2.81,-0.01,1.17,-2.86,3.89,7.0,0.0,25011905.0,96.71,-100.0,50.31,291.54,-97.04,50.5
DEN,2025-01-19 03:06:25,2025-01-19 16:06:25,-36.8347611,174.7621789,24.16,24.31,195.73,-144.67,39.92,63.74,-110.34,-2.56,189.05,0.7,-21.44,17.16,12.92,0.0,8.12,3.0,-3.31,-20.46,-24.71,0.01,-0.09,-73.36,-66.32,61.08,1.6,-0.15,2.84,-0.01,1.18,-2.86,3.9,7.0,0.0,25011905.0,95.71,-100.0,51.76,286.32,-92.69,52.4
DEN,2025-01-19 03:06:26,2025-01-19 16:06:26,-36.8348205,174.7621673,23.13,23.04,193.85,-145.25,40.1,62.64,-113.0,-2.31,188.19,-0.66,-20.26,17.13,12.91,0.0,8.13,3.1,-2.94,-20.06,-22.91,1.3,-0.38,100.04,99.16,437.0,1.73,-0.16,2.86,-0.01,1.17,-2.86,3.89,7.0,0.0,25011905.0,94.71,-100.0,52.8,280.12,-89.45,53.3
DEN,2025-01-19 03:06:27,2025-01-19 16:06:27,-36.8348774,174.7621583,22.2,22.4,191.92,-145.17,38.19,61.47,-112.67,-1.18,185.02,0.65,-19.11,17.15,12.87,0.0,7.99,2.81,-3.19,-20.31,-23.59,1.19,2.72,-61.59,149.52,282.95,0.53,-0.17,2.92,-0.01,1.17,-2.85,3.9,7.0,0.0,25011905.0,93.71,-100.0,55.95,275.5,-86.1,56.5
DEN,2025-01-19 03:06:28,2025-01-19 16:06:28,-36.8349335,174.7621517,22.26,22.81,191.13,-145.73,36.71,60.27,-111.4,0.41,186.5,-0.89,-18.91,17.19,12.8,0.0,7.81,2.46,-3.3,-20.49,-24.55,0.26,0.74,-221.76,-131.48,159.6,0.17,-0.11,3.05,-0.01,1.17,-2.84,3.91,7.0,0.0,25011905.0,92.71,-100.0,58.12,270.28,-81.64,57.1
DEN,2025-01-19 03:06:29,2025-01-19 16:06:29,-36.8349901,174.7621441,22.2,22.53,190.68,-145.83,37.96,59.15,-113.21,-2.82,184.02,-0.08,-18.85,17.13,12.83,0.0,8.03,2.61,-2.98,-20.1,-23.38,1.22,-0.52,-61.41,95.17,372.8,2.09,-0.17,2.93,-0.01,1.17,-2.84,3.89,7.0,0.0,25011905.0,91.71,-100.0,54.14,265.02,-75.73,54.6
DEN,2025-01-19 03:06:30,2025-01-19 16:06:30,-36.835046,174.7621404,21.62,22.19,187.83,-146.59,37.11,57.85,-114.61,-1.55,181.33,0.41,-18.33,17.19,13.25,0.0,8.83,3.93,-0.93,-18.19,-24.14,1.14,1.11,-155.92,5.65,246.95,1.14,-0.1,3.07,-0.01,1.18,-2.85,3.89,7.0,0.0,25011905.0,90.71,-100.0,58.34,261.06,-68.29,59.2
DEN,2025-01-19 03:06:31,2025-01-19 16:06:31,-36.8351013,174.7621385,21.47,21.97,186.57,-146.47,36.46,56.53,-113.47,-1.65,181.79,-1.42,-18.18,17.18,13.68,0.0,9.8,5.39,0.79,-16.39,-24.06,0.77,0.63,-95.51,-68.21,80.73,1.4,-0.17,2.97,-0.01,1.19,-2.86,3.9,7.0,0.0,25011905.0,89.61,-100.0,58.22,255.91,-61.35,57.9
DEN,2025-01-19 03:06:32,2025-01-19 16:06:32,-36.8351563,174.7621371,21.56,22.25,184.59,-146.35,35.91,55.19,-112.14,-3.15,180.13,-1.76,-18.04,17.17,13.68,0.0,9.76,5.3,0.87,-16.3,-24.11,0.72,0.24,-2.86,-27.77,161.94,3.85,-0.15,3.08,-0.01,1.21,-2.85,3.9,7.0,0.0,25011905.0,88.71,-100.0,57.66,251.9,-54.93,57.6
DEN,2025-01-19 03:06:33,2025-01-19 16:06:33,-36.8352118,174.7621394,21.59,22.36,179.18,-145.47,34.83,53.81,-109.3,-7.03,173.86,-1.84,-17.75,17.17,13.71,0.0,9.69,5.3,0.83,-16.34,-24.2,1.27,2.0,-16.99,-34.66,39.44,7.99,-0.13,3.13,-0.01,1.21,-2.85,3.9,7.0,0.0,25011905.0,87.61,-100.0,55.06,247.77,-48.03,54.6
DEN,2025-01-19 03:06:34,2025-01-19 16:06:34,-36.8352679,174.7621487,22.43,23.87,173.11,-142.69,35.93,52.29,-105.42,-4.77,169.47,-2.36,-17.81,17.19,13.7,0.0,9.61,5.16,0.66,-16.53,-24.12,0.75,2.6,67.49,-34.98,226.14,5.5,-0.11,3.09,-0.01,1.2,-2.85,3.91,7.0,0.0,25011905.0,86.61,-100.0,52.16,243.22,-43.03,51.8
DEN,2025-01-19 03:06:35,2025-01-19 16:06:35,-36.8353277,174.762165,24.45,25.84,169.13,-140.81,36.44,50.5,-99.32,-1.82,165.19,-0.61,-18.65,17.21,13.67,0.0,9.65,5.34,0.65,-16.56,-22.67,0.1,2.59,5.68,-13.96,30.24,1.94,-0.16,2.85,-0.01,1.22,-2.85,3.91,7.0,0.0,25011905.0,85.61,-100.0,46.92,240.58,-37.71,45.7
DEN,2025-01-19 03:06:36,2025-01-19 16:06:36,-36.8353913,174.7621848,25.79,27.11,170.28,-139.08,36.64,48.94,-94.55,2.41,167.24,-0.22,-18.67,17.22,13.62,0.0,9.66,5.26,0.83,-16.4,-21.82,0.09,1.32,54.56,-102.9,105.05,-1.87,-0.12,2.76,-0.01,1.21,-2.86,3.91,7.0,0.0,25011905.0,84.61,-100.0,43.05,236.25,-31.66,42.5
DEN,2025-01-19 03:06:37,2025-01-19 16:06:37,-36.8354577,174.7622033,26.41,27.34,171.21,-137.36,36.8,47.74,-91.53,0.54,168.31,-0.67,-18.42,17.2,13.65,0.0,9.69,5.32,0.7,-16.49,-20.92,0.45,1.42,2.49,-28.54,184.08,-0.48,-0.11,2.72,-0.01,1.21,-2.85,3.91,7.0,0.0,25011905.0,83.61,-100.0,40.66,231.76,-19.3,40.4
DEN,2025-01-19 03:06:38,2025-01-19 16:06:38,-36.8355252,174.7622208,26.7,27.54,171.09,-135.46,36.93,46.77,-89.19,-3.19,167.96,-1.54,-17.55,17.19,13.69,0.0,9.63,5.44,0.85,-16.34,-20.06,0.98,2.5,97.18,68.39,333.53,3.21,-0.18,2.62,-0.01,1.09,-2.85,3.91,7.0,0.0,25011905.0,82.61,-100.0,39.38,228.07,-11.0,39.0
DEN,2025-01-19 03:06:39,2025-01-19 16:06:39,-36.8355919,174.7622407,26.37,27.59,165.84,-132.25,37.1,45.9,-87.2,-6.2,162.96,-2.35,-16.61,17.21,13.67,0.0,9.59,5.24,0.69,-16.52,-19.69,1.37,3.04,10.91,-83.48,329.48,7.23,-0.13,2.73,-0.01,0.24,-2.85,3.93,7.0,0.0,25011905.0,81.61,-100.0,38.86,223.97,-3.96,38.9
DEN,2025-01-19 03:06:40,2025-01-19 16:06:40,-36.8356576,174.762269,26.9,28.15,158.53,-128.58,37.19,45.1,-83.07,-9.07,155.01,-2.1,-16.03,17.2,13.66,0.0,9.65,5.55,1.0,-16.2,-18.8,0.91,1.81,106.71,-0.33,301.23,9.05,-0.12,2.75,-0.01,0.28,-2.84,3.93,7.0,0.0,25011905.0,80.61,-100.0,36.98,220.41,4.8,36.5
DEN,2025-01-19 03:06:41,2025-01-19 16:06:41,-36.8357202,174.7623093,27.21,28.95,149.42,-118.33,37.29,44.37,-74.48,-8.36,147.23,-2.51,-13.25,17.2,13.99,0.0,10.34,6.48,2.53,-14.74,-21.07,1.39,3.91,115.99,-33.41,201.51,8.16,-0.17,2.64,-0.01,0.29,-2.84,3.93,7.0,0.0,25011905.0,79.61,-100.0,37.05,218.48,14.13,37.3
DEN,2025-01-19 03:06:42,2025-01-19 16:06:42,-36.8357806,174.7623616,28.86,30.96,141.18,-105.76,37.29,43.69,-63.74,-8.12,140.8,-3.84,-8.19,17.22,14.79,0.0,12.17,9.32,6.11,-11.11,-20.48,0.93,5.12,236.71,-108.43,276.58,8.29,-0.14,2.58,-0.01,0.51,-2.85,3.94,7.0,0.0,25011905.0,78.61,-100.0,36.03,217.68,22.24,35.8
DEN,2025-01-19 03:06:43,2025-01-19 16:06:43,-36.8358397,174.7624273,31.01,33.12,132.46,-88.82,37.21,43.06,-51.1,-9.53,132.15,-3.67,-0.35,17.2,14.14,0.0,10.48,6.17,1.71,-15.4,-22.4,1.05,8.35,338.74,-22.15,360.71,8.7,-0.15,2.05,-0.01,0.74,-2.85,3.95,7.0,0.0,25011905.0,77.61,-100.0,34.47,217.55,31.44,34.3
DEN,2025-01-19 03:06:44,2025-01-19 16:06:44,-36.8358926,174.7625074,31.86,33.89,123.01,-75.22,37.13,42.48,-42.31,-8.6,122.16,-2.15,7.96,17.14,12.71,0.0,7.33,1.37,-4.52,-21.59,-27.03,2.03,11.9,772.98,217.35,838.19,7.56,0.0,1.92,-0.01,-1.13,-2.86,3.95,7.0,0.0,25011905.0,76.61,-100.0,36.73,216.91,39.62,36.6
DEN,2025-01-19 03:06:45,2025-01-19 16:06:45,-36.8359354,174.7625991,32.44,34.85,116.25,-67.03,38.58,42.45,-37.44,-4.79,115.25,-0.89,13.55,17.15,11.04,0.0,3.85,-4.2,-12.11,-29.22,-26.99,0.45,13.36,938.89,314.26,883.2,3.79,0.76,3.46,-0.01,-0.3,-2.86,3.97,7.0,0.0,25011905.0,75.61,-100.0,41.65,218.3,47.67,42.4
DEN,2025-01-19 03:06:46,2025-01-19 16:06:46,-36.8359731,174.7626979,33.47,35.53,112.31,-65.47,40.19,42.86,-37.22,-3.25,114.12,-2.84,15.85,17.13,10.38,0.0,2.82,-5.42,-13.86,-30.99,-28.17,0.43,12.24,898.35,225.18,831.42,3.36,0.7,3.02,-0.01,4.07,-2.86,3.98,7.0,0.0,25011905.0,74.61,-100.0,41.89,221.51,54.86,41.5
DEN,2025-01-19 03:06:47,2025-01-19 16:06:47,-36.8360085,174.7628015,34.73,37.12,109.76,-65.07,40.48,43.03,-36.67,-0.62,113.2,-3.54,15.48,17.14,10.35,0.0,2.86,-5.43,-13.82,-30.97,-27.04,0.84,10.54,1033.67,460.8,962.38,1.73,0.89,3.3,-0.01,6.52,-2.85,3.97,7.0,0.0,25011905.0,73.61,-100.0,42.41,224.71,65.51,42.7
DEN,2025-01-19 03:06:48,2025-01-19 16:06:48,-36.8360446,174.7629097,35.82,37.96,109.08,-65.09,41.23,43.14,-36.49,-1.77,111.17,-2.71,15.8,17.12,10.36,0.0,2.87,-5.51,-13.86,-30.97,-28.36,2.98,9.95,1184.46,691.23,1257.42,2.23,1.16,3.4,-0.01,2.93,-2.85,3.98,7.0,0.0,25011905.0,72.71,-100.0,38.91,227.93,73.62,38.5
DEN,2025-01-19 03:06:49,2025-01-19 16:06:49,-36.8360777,174.7630206,35.95,38.42,107.69,-64.69,41.84,43.12,-35.78,-0.83,108.66,-1.19,16.01,17.12,10.45,0.0,2.72,-5.5,-13.86,-30.99,-27.42,2.84,8.64,1301.02,798.52,1491.36,0.64,1.31,3.85,-0.01,-1.66,-2.85,3.98,7.0,0.0,25011905.0,71.71,-100.0,41.61,225.1,82.28,41.9
DEN,2025-01-19 03:06:50,2025-01-19 16:06:50,-36.8361086,174.763136,37.77,40.23,106.8,-62.6,42.36,43.17,-33.87,-0.84,107.85,-1.18,18.58,17.17,11.13,0.0,4.52,-2.83,-10.35,-27.52,-25.34,-0.9,7.04,712.78,300.67,648.44,0.26,1.61,4.05,0.18,-0.33,-2.85,3.98,7.0,0.0,25011905.0,70.71,-100.0,40.78,219.41,90.98,39.9
DEN,2025-01-19 03:06:51,2025-01-19 16:06:51,-36.8361388,174.7632555,38.09,39.94,106.41,-61.15,42.77,43.32,-32.87,0.34,107.75,-1.02,20.81,17.2,11.8,0.0,5.78,-0.66,-7.36,-24.6,-23.48,-1.61,5.47,280.21,-14.6,144.49,-0.59,2.22,4.97,1.0,2.31,-2.85,3.98,7.0,0.0,25011905.0,69.71,-100.0,39.92,214.51,99.33,40.3
DEN,2025-01-19 03:06:52,2025-01-19 16:06:52,-36.83617,174.7633745,38.41,40.82,106.55,-60.32,42.79,43.51,-32.97,-0.57,109.15,-2.51,21.67,17.19,11.91,0.0,5.88,-0.85,-7.89,-25.04,-21.61,-1.15,4.9,335.95,39.23,213.08,0.54,2.64,5.83,0.99,5.0,-2.85,3.98,7.0,0.0,25011905.0,68.71,-100.0,37.77,208.16,104.82,36.8
DEN,2025-01-19 03:06:53,2025-01-19 16:06:53,-36.8362031,174.7634954,39.11,41.04,105.85,-58.94,42.55,43.77,-32.04,0.51,108.24,-2.44,22.77,17.17,11.18,0.0,4.2,-3.51,-11.23,-28.42,-22.55,0.59,4.92,535.39,292.47,589.11,0.65,2.84,6.16,0.99,4.37,-2.85,3.98,7.0,0.0,25011905.0,67.71,-100.0,35.39,202.87,110.43,35.3
DEN,2025-01-19 03:06:54,2025-01-19 16:06:54,-36.8362368,174.7636178,40.03,42.08,107.06,-57.04,42.23,44.18,-30.45,0.54,109.06,-2.06,23.84,17.18,10.98,0.0,4.11,-3.54,-11.2,-28.37,-20.7,0.88,3.98,806.57,622.38,935.14,0.64,2.79,6.04,0.99,3.17,-2.85,3.98,7.0,0.0,25011905.0,66.61,-100.0,33.71,196.37,117.03,32.2
DEN,2025-01-19 03:06:55,2025-01-19 16:06:55,-36.8362717,174.7637432,41.18,43.39,107.09,-55.02,41.37,44.72,-28.5,-0.17,108.83,-1.87,26.77,17.2,11.87,0.0,6.0,-0.2,-6.87,-24.14,-18.48,0.3,2.38,813.24,689.07,992.49,0.08,2.82,5.77,0.99,2.02,-2.85,3.98,7.0,0.0,25011905.0,65.61,-100.0,32.03,191.02,124.97,31.8
DEN,2025-01-19 03:06:56,2025-01-19 16:06:56,-36.8363058,174.7638723,41.87,43.72,106.73,-51.47,40.55,45.45,-25.95,0.69,108.83,-1.69,29.8,17.23,13.52,0.0,9.43,5.15,0.71,-16.59,-16.46,-0.47,1.29,601.7,577.85,703.43,-1.1,2.77,5.65,0.99,2.61,-2.85,3.96,7.0,0.0,25011905.0,64.71,-100.0,31.4,184.66,133.57,31.7
DEN,2025-01-19 03:06:57,2025-01-19 16:06:57,-36.8363414,174.764002,42.19,44.2,107.53,-48.2,40.1,46.43,-24.37,-0.66,109.2,-1.92,32.83,17.24,13.71,0.0,9.84,5.66,0.98,-16.23,-14.82,-0.4,2.38,544.73,475.33,587.47,-0.09,2.76,5.62,0.99,2.63,-2.85,3.96,7.0,0.0,25011905.0,63.61,-100.0,28.96,178.68,142.52,28.3
DEN,2025-01-19 03:06:58,2025-01-19 16:06:58,-36.8363769,174.7641307,41.2,42.85,108.1,-46.34,39.72,47.52,-23.1,2.92,108.77,-0.12,33.18,17.22,12.85,0.0,7.84,2.17,-3.55,-20.75,-16.5,0.14,3.99,625.38,476.17,735.84,-2.85,2.78,5.61,0.99,2.49,-2.85,3.95,7.0,0.0,25011905.0,62.61,-100.0,28.69,171.92,151.79,28.9
