BOAT,DATETIME,TIME_LOCAL_unk,LATITUDE_GPS_unk,LONGITUDE_GPS_unk,BOAT_SPEED_km_h_1,GPS_SOG_km_h_1,HEADING_deg,TWA_SGP_deg,TWS_SGP_km_h_1,TWD_SGP_deg,AWA_SGP_deg,RATE_YAW_deg_s_1,GPS_COG_deg,LEEWAY_deg,VMG_km_h_1,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_WING_TWIST_deg,ANGLE_WING_ROT_deg,PITCH_deg,HEEL_deg,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LENGTH_RH_BOW_mm,ANGLE_RUDDER_deg,ANGLE_RUD_AVG_deg,ANGLE_RUD_DIFF_TACK_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_RACE_NUM_unk,PC_TTS_s,PC_TTK_s,PC_TTB_s,PC_DTB_m,PC_DTL_m,PC_TTM_s
AUS,2025-01-19 02:56:08,2025-01-19 15:56:08,-36.8365425,174.767222,33.49,33.02,53.34,1.41,36.24,66.96,0.32,-9.75,54.51,-0.66,33.4,-5.41,-4.63,0.0,-3.38,-2.09,-0.95,4.45,4.39,1.21,0.03,376.42,419.5,731.61,6.91,2.62,6.88,1.98,-0.54,1.68,0.06,7.0,0.0,25011905.0,47.8,30.2,44.57,96.35,260.76,46.1
AUS,2025-01-19 03:06:00,2025-01-19 16:06:00,-36.8339894,174.7617555,10.42,13.72,98.95,-39.31,36.0,53.63,-32.9,3.63,106.08,-7.36,7.35,-23.22,-23.06,0.0,-22.97,-22.98,-22.97,0.24,-2.27,0.05,2.21,35.99,4.62,312.68,-2.07,1.61,7.5,4.99,2.21,0.7,3.01,7.0,0.0,25011905.0,120.48,72.7,244.39,321.71,-175.01,249.3
AUS,2025-01-19 03:06:01,2025-01-19 16:06:01,-36.8339997,174.7617967,12.27,14.95,101.24,-40.63,36.44,54.16,-32.27,3.19,109.11,-7.43,9.19,-27.14,-27.24,0.0,-27.19,-27.18,-26.68,0.44,-6.87,0.16,1.97,45.41,-79.39,48.9,-4.06,1.61,7.5,4.99,2.17,0.7,3.76,7.0,0.0,25011905.0,119.48,69.4,209.25,323.01,-173.17,205.9
AUS,2025-01-19 03:06:02,2025-01-19 16:06:02,-36.834013,174.761841,13.34,16.53,107.11,-41.68,36.91,54.68,-32.85,5.78,110.31,-3.5,8.48,-33.32,-32.77,0.0,-32.8,-32.79,-33.2,0.14,3.66,-0.36,3.27,77.95,-29.31,214.36,-7.61,1.61,7.34,4.99,2.16,0.7,4.5,7.0,0.0,25011905.0,118.48,65.5,195.4,324.82,-171.73,187.9
AUS,2025-01-19 03:06:03,2025-01-19 16:06:03,-36.8340285,174.7618891,15.08,17.62,113.35,-45.76,37.53,55.73,-33.67,8.35,118.84,-4.81,10.79,-33.18,-32.59,0.0,-32.68,-32.66,-32.57,0.62,-8.78,-0.19,2.74,22.13,-114.27,13.54,-15.02,1.63,7.16,4.99,2.16,0.7,5.26,7.0,0.0,25011905.0,117.58,58.55,176.26,327.09,-169.47,168.6
AUS,2025-01-19 03:06:04,2025-01-19 16:06:04,-36.8340494,174.761938,16.0,18.46,124.74,-55.68,37.36,56.69,-39.72,10.83,121.27,3.52,7.88,-33.12,-32.59,0.0,-32.6,-32.57,-32.78,0.36,-7.76,-0.94,2.78,7.63,-56.23,186.43,-21.31,1.6,7.05,4.99,5.33,0.7,6.72,7.0,0.0,25011905.0,116.58,41.75,135.38,329.41,-165.3,132.4
AUS,2025-01-19 03:06:05,2025-01-19 16:06:05,-36.8340754,174.7619856,16.38,18.23,136.73,-62.38,37.27,57.57,-44.18,13.58,134.35,1.69,7.87,-32.96,-32.66,0.0,-32.65,-32.68,-32.79,0.18,-8.06,-0.95,4.5,9.8,-94.77,-85.86,-23.13,1.61,6.99,4.99,7.75,0.7,7.54,7.0,0.0,25011905.0,115.48,2.95,116.43,331.93,-161.03,109.0
AUS,2025-01-19 03:06:06,2025-01-19 16:06:06,-36.8341081,174.7620258,16.48,18.79,150.52,-76.34,37.24,58.39,-54.42,13.6,146.8,2.03,3.5,-32.86,-32.65,0.0,-32.61,-32.7,-32.74,0.12,-8.18,-1.55,3.66,-36.2,-209.8,-10.17,-20.79,1.62,7.02,4.99,7.75,0.7,7.54,7.0,0.0,25011905.0,114.48,-65.15,101.33,330.81,-157.1,98.0
AUS,2025-01-19 03:06:07,2025-01-19 16:06:07,-36.834148,174.7620577,18.0,20.12,162.9,-94.27,36.96,59.15,-67.17,11.46,157.79,2.37,-1.87,-32.87,-32.63,0.0,-32.67,-32.65,-32.63,0.25,-8.18,-1.63,2.19,74.08,-54.26,5.1,-14.22,1.63,6.9,4.99,7.36,0.7,7.54,7.0,0.0,25011905.0,113.48,-100.0,86.89,328.26,-150.27,85.8
AUS,2025-01-19 03:06:08,2025-01-19 16:06:08,-36.8341954,174.7620804,19.66,21.15,172.88,-110.69,36.65,59.85,-78.89,9.5,168.72,0.66,-7.72,-32.86,-32.66,0.0,-32.62,-32.66,-32.53,0.32,-8.28,-0.55,2.0,22.33,21.14,18.52,-9.56,1.61,6.83,4.99,5.85,0.69,7.55,7.0,0.0,25011905.0,112.48,-100.0,77.58,325.1,-144.02,76.6
AUS,2025-01-19 03:06:09,2025-01-19 16:06:09,-36.8342479,174.7620924,21.01,22.49,180.9,-122.3,36.47,60.3,-87.22,6.41,174.7,1.6,-12.62,-28.38,-27.23,0.0,-27.22,-27.59,-26.6,1.76,-10.05,-0.58,2.51,149.29,115.23,205.72,-6.54,1.62,6.73,4.99,2.43,0.7,7.56,7.0,0.0,25011905.0,111.48,-100.0,73.29,320.19,-136.96,73.5
AUS,2025-01-19 03:06:10,2025-01-19 16:06:10,-36.8343048,174.7620979,22.98,24.18,185.82,-129.1,36.31,60.04,-89.9,5.79,181.82,0.28,-15.77,-6.11,-5.9,0.0,-6.39,-8.17,-5.96,0.18,-18.03,-1.47,2.24,-68.24,-226.32,-105.96,-7.99,1.59,6.62,4.99,1.54,0.69,7.57,7.0,0.0,25011905.0,110.48,-100.0,67.38,317.26,-130.5,66.9
AUS,2025-01-19 03:06:11,2025-01-19 16:06:11,-36.8343652,174.7620945,24.0,24.08,193.42,-137.69,36.34,59.76,-96.77,7.12,188.42,0.98,-18.87,-3.61,-3.72,0.0,-3.64,-3.54,-3.95,-0.33,-19.25,0.24,2.25,197.21,46.15,220.71,-5.89,1.63,6.47,5.0,0.53,0.7,7.57,7.0,0.0,25011905.0,109.48,-100.0,59.61,311.08,-122.85,57.4
AUS,2025-01-19 03:06:12,2025-01-19 16:06:12,-36.8344257,174.7620837,24.11,24.48,196.3,-140.77,36.38,59.44,-100.4,0.7,189.77,1.15,-19.83,-0.7,-0.02,0.0,-0.12,-0.31,0.04,0.75,-20.43,0.42,2.91,158.04,107.62,353.13,0.72,1.61,6.6,5.0,0.16,0.7,7.58,7.0,0.0,25011905.0,108.48,-100.0,56.72,306.19,-114.47,56.5
AUS,2025-01-19 03:06:13,2025-01-19 16:06:13,-36.8344866,174.7620713,24.43,24.62,193.98,-142.78,36.43,58.89,-101.81,-3.22,187.83,-0.08,-20.97,0.95,1.08,0.0,1.11,1.14,1.1,0.14,-20.98,0.41,1.74,38.49,-41.19,226.38,2.79,1.61,6.58,5.0,0.16,0.7,7.59,7.0,0.0,25011905.0,107.58,-100.0,54.28,300.41,-111.26,54.5
AUS,2025-01-19 03:06:14,2025-01-19 16:06:14,-36.8345482,174.762061,24.52,25.17,191.26,-144.61,36.02,58.01,-103.28,-2.14,185.04,0.48,-21.65,0.98,0.9,0.0,0.88,0.84,0.81,-0.16,-21.17,0.46,2.64,91.72,-99.99,309.31,1.14,1.6,6.59,5.0,0.16,0.7,7.59,7.0,0.0,25011905.0,106.58,-100.0,55.32,294.5,-100.47,55.5
AUS,2025-01-19 03:06:15,2025-01-19 16:06:15,-36.8346112,174.7620535,25.17,25.71,190.73,-145.51,36.3,57.05,-102.88,-0.1,185.57,0.03,-22.1,0.94,0.85,0.0,0.83,0.81,0.81,-0.13,-20.9,-0.24,1.39,24.49,-143.11,236.47,1.25,1.61,6.48,5.0,0.15,0.7,7.59,7.0,0.0,25011905.0,105.48,-100.0,53.59,287.87,-97.28,53.4
AUS,2025-01-19 03:06:16,2025-01-19 16:06:16,-36.8346755,174.762046,25.42,25.89,189.81,-145.84,36.77,56.08,-103.69,-1.24,184.73,-0.25,-22.06,0.88,0.8,0.0,0.83,0.82,0.8,-0.07,-20.8,0.19,1.04,63.96,74.71,299.78,2.04,1.61,6.47,5.0,0.15,0.7,7.59,7.0,0.0,25011905.0,104.48,-100.0,52.0,282.76,-94.97,52.1
AUS,2025-01-19 03:06:17,2025-01-19 16:06:17,-36.8347403,174.7620397,25.46,26.03,188.06,-146.27,35.9,55.04,-102.76,-2.25,181.96,0.4,-21.85,0.83,0.76,0.0,0.75,0.73,0.64,-0.19,-21.17,0.27,3.58,29.57,94.39,296.93,2.05,1.62,6.49,5.0,0.15,0.7,7.59,7.0,0.0,25011905.0,103.48,-100.0,51.79,278.3,-91.5,51.9
AUS,2025-01-19 03:06:18,2025-01-19 16:06:18,-36.8348062,174.7620362,26.19,27.06,185.66,-146.61,35.46,53.87,-99.76,-2.16,183.58,-3.01,-22.27,0.84,0.7,0.0,0.62,0.72,0.75,-0.09,-21.04,-0.31,3.0,-25.93,-180.04,34.41,3.96,1.62,6.49,4.99,0.16,0.7,7.61,7.0,0.0,25011905.0,102.48,-100.0,50.72,271.23,-88.04,50.5
AUS,2025-01-19 03:06:19,2025-01-19 16:06:19,-36.8348739,174.7620325,26.86,27.68,181.61,-145.2,37.13,52.68,-98.66,-5.39,178.29,-2.91,-22.32,0.82,0.69,0.0,0.62,0.88,0.64,-0.17,-20.86,-0.14,-0.95,42.95,-91.9,76.49,7.04,1.62,6.4,4.99,0.16,0.7,7.62,7.0,0.0,25011905.0,101.48,-100.0,48.37,266.62,-82.96,49.1
AUS,2025-01-19 03:06:20,2025-01-19 16:06:20,-36.8349428,174.7620348,26.68,27.26,177.18,-143.14,36.41,51.34,-96.72,-3.86,174.69,-3.16,-20.91,0.81,0.68,0.0,0.63,0.87,0.58,-0.22,-20.87,1.15,0.46,167.45,76.96,300.72,6.23,1.61,6.38,5.0,0.15,0.7,7.61,7.0,0.0,25011905.0,100.58,-100.0,48.73,261.85,-76.98,48.4
AUS,2025-01-19 03:06:21,2025-01-19 16:06:21,-36.8350108,174.7620441,26.49,27.81,171.33,-140.2,32.96,50.05,-87.94,-6.62,167.43,-1.96,-19.55,0.81,0.68,0.0,0.6,0.6,0.66,-0.15,-21.59,1.65,3.22,223.95,127.63,502.23,7.78,1.62,6.49,4.99,0.14,0.7,7.61,7.0,0.0,25011905.0,99.58,-100.0,47.36,257.12,-66.59,46.9
AUS,2025-01-19 03:06:22,2025-01-19 16:06:22,-36.8350794,174.762064,27.75,29.64,164.39,-136.84,32.53,48.84,-79.93,-7.37,160.79,-2.0,-19.37,0.82,0.64,0.0,0.79,0.84,0.72,-0.11,-22.87,-0.18,3.08,163.38,28.71,313.87,8.19,1.62,6.3,4.99,0.92,0.7,7.61,7.0,0.0,25011905.0,98.58,-100.0,44.36,253.61,-60.06,43.6
AUS,2025-01-19 03:06:23,2025-01-19 16:06:23,-36.8351488,174.7620953,28.62,30.67,155.86,-128.84,34.29,47.73,-75.35,-8.73,153.19,-2.68,-17.22,2.24,2.5,0.0,2.59,2.5,2.65,0.4,-25.73,0.88,4.55,143.14,23.61,253.89,7.98,1.61,6.26,4.99,3.43,0.7,7.61,7.0,0.0,25011905.0,97.48,-100.0,41.96,249.94,-52.44,42.1
AUS,2025-01-19 03:06:24,2025-01-19 16:06:24,-36.8352177,174.7621389,30.61,33.55,147.78,-119.43,35.45,46.7,-68.15,-7.96,146.59,-3.36,-13.04,8.93,9.45,0.0,9.32,9.29,9.42,0.51,-29.96,1.02,5.09,326.16,111.65,601.66,8.24,1.62,5.89,4.99,2.91,0.69,7.63,7.0,0.0,25011905.0,96.48,-100.0,39.59,247.42,-45.05,39.4
AUS,2025-01-19 03:06:25,2025-01-19 16:06:25,-36.8352876,174.7621981,33.77,36.8,139.77,-106.83,36.18,45.75,-57.37,-7.06,139.02,-2.61,-7.88,10.75,10.99,0.0,10.93,10.92,10.39,-0.36,-30.57,0.26,4.46,473.45,238.07,596.07,5.67,1.61,5.24,4.99,3.84,0.69,7.65,7.0,0.0,25011905.0,95.48,-100.0,37.05,246.76,-37.67,37.0
AUS,2025-01-19 03:06:26,2025-01-19 16:06:26,-36.8353579,174.7622741,37.08,40.02,135.84,-100.48,36.38,45.0,-50.76,-3.27,135.75,-2.35,-1.85,12.29,12.83,0.0,12.92,12.55,12.76,0.46,-32.39,-0.22,5.18,417.4,294.49,504.36,3.06,1.61,4.55,4.99,4.34,0.69,7.64,7.0,0.0,25011905.0,94.48,-100.0,34.49,246.4,-31.34,33.8
AUS,2025-01-19 03:06:27,2025-01-19 16:06:27,-36.8354297,174.7623615,39.18,41.25,130.05,-94.36,36.57,44.3,-46.87,-7.29,129.2,-2.66,1.39,18.26,17.66,0.0,16.5,15.16,13.34,-4.73,-38.71,1.04,7.28,628.56,401.95,726.54,5.54,1.63,4.03,4.99,3.62,0.69,7.65,7.0,0.0,25011905.0,93.58,-100.0,32.58,246.14,-23.0,32.3
AUS,2025-01-19 03:06:28,2025-01-19 16:06:28,-36.8354947,174.7624598,38.35,39.87,125.45,-89.09,36.69,43.72,-43.98,-2.63,124.5,-0.53,5.21,18.17,13.01,0.0,7.13,0.05,-7.15,-25.24,-39.26,3.65,6.89,1154.65,770.65,1354.61,2.74,1.61,4.22,4.99,1.29,0.69,7.65,7.0,0.0,25011905.0,92.58,-100.0,35.96,246.05,-13.26,36.5
AUS,2025-01-19 03:06:29,2025-01-19 16:06:29,-36.8355522,174.7625636,39.25,42.41,122.01,-86.32,36.84,43.12,-42.17,-4.77,122.02,-2.14,6.48,18.28,14.54,0.0,10.37,5.88,2.22,-16.19,-37.16,1.11,2.22,1089.79,870.39,1348.53,4.4,1.61,3.98,4.99,1.81,0.69,7.58,7.0,0.0,25011905.0,91.58,-100.0,36.61,247.55,-2.71,35.9
AUS,2025-01-19 03:06:30,2025-01-19 16:06:30,-36.8356064,174.7626776,41.58,43.98,114.04,-76.17,37.02,42.61,-36.46,-8.71,113.63,-2.13,13.12,18.32,16.13,0.0,13.75,11.15,8.69,-9.73,-34.07,-0.83,-1.13,674.54,688.55,772.97,5.31,2.09,4.63,4.99,4.17,0.69,7.5,7.0,0.0,25011905.0,90.48,-100.0,37.2,249.79,12.23,37.8
AUS,2025-01-19 03:06:31,2025-01-19 16:06:31,-36.8356494,174.7628037,42.08,44.49,107.09,-71.66,37.04,42.13,-33.99,-5.5,106.97,-0.98,14.94,18.34,17.15,0.0,15.81,14.36,12.63,-5.71,-31.1,0.17,-2.93,615.77,797.76,848.79,2.42,2.2,4.72,4.99,2.65,0.7,7.46,7.0,0.0,25011905.0,89.48,-100.0,43.66,253.93,22.66,44.1
AUS,2025-01-19 03:06:32,2025-01-19 16:06:32,-36.8356822,174.7629361,42.62,45.08,102.2,-64.26,36.67,41.79,-30.66,-5.37,103.53,-2.56,20.94,18.35,17.15,0.0,15.79,14.0,12.63,-5.71,-27.53,-0.4,-2.95,620.76,807.09,877.88,2.98,2.2,4.71,4.99,2.09,0.7,7.47,7.0,0.0,25011905.0,88.48,-100.0,47.95,259.05,30.8,47.8
AUS,2025-01-19 03:06:33,2025-01-19 16:06:33,-36.8357071,174.7630732,43.09,45.15,95.99,-54.59,35.67,41.55,-25.66,-6.19,96.48,-1.43,28.82,18.36,17.03,0.0,15.71,14.24,12.57,-5.79,-24.52,-0.34,-2.33,590.55,827.41,758.85,2.89,2.21,4.56,4.99,2.02,0.69,7.47,7.0,0.0,25011905.0,87.48,-100.0,54.53,263.84,39.87,56.8
AUS,2025-01-19 03:06:34,2025-01-19 16:06:34,-36.8357207,174.7632128,42.77,44.46,91.44,-49.95,35.89,41.59,-23.84,-3.81,93.85,-2.46,31.34,18.36,16.99,0.0,15.65,14.06,12.54,-5.82,-22.25,0.93,-0.73,702.84,815.53,972.29,1.47,2.21,4.6,4.99,1.39,0.69,7.45,7.0,0.0,25011905.0,86.48,-100.0,56.11,260.03,46.24,55.9
AUS,2025-01-19 03:06:35,2025-01-19 16:06:35,-36.8357277,174.7633511,41.78,43.36,87.49,-46.2,36.92,41.64,-22.98,-4.49,89.82,-2.74,32.01,18.36,16.94,0.0,15.56,14.16,12.63,-5.73,-21.84,1.69,1.54,1087.36,1072.05,1346.78,1.49,2.21,4.77,4.99,1.28,0.69,7.22,7.0,0.0,25011905.0,85.48,-100.0,56.51,257.17,51.86,56.6
AUS,2025-01-19 03:06:36,2025-01-19 16:06:36,-36.8357269,174.7634852,39.97,41.6,84.32,-42.11,38.51,41.7,-21.5,-1.63,86.86,-1.4,32.44,18.37,16.96,0.0,15.57,14.08,12.53,-5.84,-23.55,2.36,3.88,1418.78,1351.32,1809.71,-1.94,2.21,5.05,4.99,-0.09,0.69,6.19,7.0,0.0,25011905.0,84.58,-100.0,58.75,255.21,56.59,59.4
AUS,2025-01-19 03:06:37,2025-01-19 16:06:37,-36.8357207,174.7636144,39.14,41.02,83.63,-39.87,39.59,41.86,-20.45,-0.58,85.26,-0.58,33.88,18.37,17.02,0.0,15.61,14.17,12.61,-5.76,-26.13,0.63,4.19,1407.96,1120.45,1609.21,-2.86,2.22,5.22,4.99,1.42,0.69,5.91,7.0,0.0,25011905.0,83.48,-100.0,59.52,253.43,64.7,59.6
AUS,2025-01-19 03:06:38,2025-01-19 16:06:38,-36.8357131,174.7637423,39.17,41.18,86.09,-39.64,40.57,42.14,-19.96,4.25,87.75,0.75,33.28,18.34,14.55,0.0,10.05,5.75,-0.57,-18.81,-25.61,-0.51,2.01,1049.35,919.57,1124.6,-4.08,2.22,5.13,4.99,4.23,0.69,5.02,7.0,0.0,25011905.0,82.48,-100.0,58.14,252.0,70.49,57.7
AUS,2025-01-19 03:06:39,2025-01-19 16:06:39,-36.83571,174.7638711,39.61,41.94,91.97,-40.48,41.55,42.43,-20.33,6.53,94.6,-0.16,30.24,18.37,15.84,0.0,13.09,10.03,8.36,-10.08,-25.2,-1.96,-0.68,648.95,685.0,720.37,-5.86,2.21,5.04,4.99,7.22,0.7,4.56,7.0,0.0,25011905.0,81.48,-100.0,55.81,248.92,75.88,55.6
AUS,2025-01-19 03:06:40,2025-01-19 16:06:40,-36.8357198,174.7640012,40.22,42.99,99.14,-43.56,40.41,42.79,-22.15,6.71,101.5,-0.4,29.6,18.35,14.7,0.0,10.44,6.0,0.45,-17.8,-25.83,-0.83,0.76,600.82,631.95,753.68,-4.5,2.0,4.55,4.99,6.88,0.69,4.56,7.0,0.0,25011905.0,80.48,-100.0,54.0,245.78,80.64,53.7
AUS,2025-01-19 03:06:41,2025-01-19 16:06:41,-36.8357423,174.7641325,41.88,44.95,103.88,-47.22,39.62,43.79,-23.63,4.17,107.54,-2.58,27.57,19.58,14.99,0.0,9.67,3.75,-2.79,-22.32,-27.35,0.15,1.7,937.23,858.56,1086.38,-1.97,2.02,4.33,4.99,3.75,0.7,4.62,7.0,0.0,25011905.0,79.48,-100.0,46.27,240.0,87.63,42.9
AUS,2025-01-19 03:06:42,2025-01-19 16:06:42,-36.8357759,174.7642676,44.57,47.51,105.43,-48.85,39.38,44.76,-24.47,0.71,108.57,-2.92,26.66,22.28,15.79,0.0,8.03,-0.73,-9.68,-31.86,-28.49,0.26,0.91,1117.51,1064.46,1276.45,1.72,2.01,4.04,4.99,2.12,0.7,4.72,7.0,0.0,25011905.0,78.58,-100.0,36.07,234.03,96.47,35.3
AUS,2025-01-19 03:06:43,2025-01-19 16:06:43,-36.8358129,174.7644091,46.52,49.6,104.69,-49.38,39.21,45.59,-23.66,-1.6,106.22,-1.97,27.89,22.36,18.0,0.0,12.7,7.36,3.55,-19.08,-27.16,-0.48,-1.86,1054.09,1114.35,1279.63,0.4,2.03,3.69,4.99,0.48,0.69,4.73,7.0,0.0,25011905.0,77.58,-100.0,34.99,227.7,106.45,35.3
AUS,2025-01-19 03:06:44,2025-01-19 16:06:44,-36.8358486,174.7645583,49.03,51.72,104.29,-46.81,39.08,46.47,-21.84,0.5,106.41,-1.96,33.49,22.41,20.05,0.0,16.99,14.16,10.37,-11.93,-27.5,-1.27,-0.08,749.76,829.06,853.36,-0.19,2.0,3.47,4.99,2.56,0.69,4.72,7.0,0.0,25011905.0,76.58,-100.0,33.69,220.47,115.79,32.6
AUS,2025-01-19 03:06:45,2025-01-19 16:06:45,-36.8358853,174.7647124,49.47,51.61,105.32,-46.26,38.96,47.4,-20.77,0.88,105.99,-0.56,37.84,22.4,19.75,0.0,16.52,13.23,10.7,-11.85,-28.51,-0.12,0.33,900.16,865.25,1056.4,-0.75,2.01,3.36,4.99,0.12,0.69,4.73,7.0,0.0,25011905.0,75.48,-100.0,31.54,212.53,127.43,32.3
AUS,2025-01-19 03:06:46,2025-01-19 16:06:46,-36.8359203,174.764867,49.16,50.14,104.83,-43.58,38.85,48.45,-19.11,-0.84,104.99,-0.17,39.17,22.44,22.53,0.0,21.68,20.44,22.03,-0.45,-28.51,-2.24,-0.41,592.61,602.37,595.88,-0.78,2.03,3.43,4.99,1.68,0.7,4.7,7.0,0.0,25011905.0,74.48,-100.0,32.59,206.63,135.89,33.1
AUS,2025-01-19 03:06:47,2025-01-19 16:06:47,-36.8359529,174.7650167,45.98,46.54,104.97,-42.17,38.74,49.52,-19.52,0.95,105.96,-0.58,38.21,22.42,22.61,0.0,22.69,22.57,22.24,-0.19,-28.3,-0.4,1.12,355.55,384.32,407.72,-1.64,2.0,3.72,4.99,1.05,0.7,4.69,7.0,0.0,25011905.0,73.48,-100.0,33.45,199.59,148.12,33.4
AUS,2025-01-19 03:06:48,2025-01-19 16:06:48,-36.8359856,174.7651559,43.28,44.36,106.27,-40.58,38.66,50.72,-19.48,0.36,107.63,-1.52,35.44,22.42,22.35,0.0,21.98,21.47,21.05,-1.34,-28.46,-0.55,3.13,475.65,304.78,491.56,-0.56,1.99,4.12,4.99,0.07,0.7,4.7,7.0,0.0,25011905.0,72.48,-100.0,32.79,193.84,156.02,32.2
AUS,2025-01-19 03:06:49,2025-01-19 16:06:49,-36.8360179,174.7652867,40.24,40.63,107.13,-39.03,38.58,51.99,-19.28,2.58,109.21,-1.1,33.8,22.39,21.49,0.0,20.18,18.67,17.61,-4.75,-28.75,-0.33,4.09,315.33,156.35,349.87,-1.9,2.0,4.48,4.99,0.83,0.7,4.71,7.0,0.0,25011905.0,71.48,-40.45,34.0,189.28,164.89,35.0
AUS,2025-01-19 03:06:50,2025-01-19 16:06:50,-36.8360504,174.7654064,37.11,37.91,110.05,-39.48,38.11,53.35,-20.19,2.49,111.81,-1.17,30.56,22.39,22.32,0.0,22.04,21.75,21.65,-0.75,-28.73,-0.4,3.66,300.65,169.44,357.89,-2.08,2.0,5.05,4.99,0.84,0.69,4.71,7.0,0.0,25011905.0,70.58,31.35,32.55,182.82,173.53,32.8
AUS,2025-01-19 03:06:51,2025-01-19 16:06:51,-36.836086,174.7655154,34.75,36.45,113.52,-40.28,37.65,54.81,-21.52,3.18,114.49,-0.55,28.55,22.38,21.88,0.0,20.93,19.8,18.26,-4.06,-28.68,-0.06,4.91,359.61,178.25,492.36,-1.92,2.0,5.52,4.99,0.82,0.69,4.71,7.0,0.0,25011905.0,69.58,41.05,30.37,176.89,181.41,29.9
AUS,2025-01-19 03:06:52,2025-01-19 16:06:52,-36.8361242,174.7656176,33.79,35.38,115.52,-40.39,38.02,56.33,-22.13,1.86,117.05,-1.63,26.89,22.35,20.65,0.0,18.33,16.08,12.64,-9.57,-29.85,-0.47,5.87,210.01,39.88,221.26,-0.27,2.01,5.78,4.99,1.31,0.69,4.71,7.0,0.0,25011905.0,68.58,44.25,28.56,170.18,187.5,27.9
AUS,2025-01-19 03:06:53,2025-01-19 16:06:53,-36.8361644,174.7657163,33.73,35.75,116.33,-41.7,38.02,57.73,-22.51,0.18,116.28,-0.28,24.21,22.31,17.94,0.0,12.69,7.17,0.77,-21.58,-30.4,-0.82,4.95,329.57,108.08,328.99,1.16,2.02,5.79,4.99,2.67,0.69,4.72,7.0,0.0,25011905.0,67.48,45.6,27.33,163.74,195.13,27.1
AUS,2025-01-19 03:06:54,2025-01-19 16:06:54,-36.8362046,174.7658153,33.68,35.29,116.02,-43.81,38.12,58.86,-24.09,-0.53,117.64,-2.25,22.0,22.33,19.86,0.0,16.8,13.37,9.95,-12.41,-29.66,-0.21,3.81,196.39,56.86,235.5,1.25,2.01,5.79,4.99,2.7,0.7,4.72,7.0,0.0,25011905.0,66.48,46.3,25.9,156.5,200.45,25.7
AUS,2025-01-19 03:06:55,2025-01-19 16:06:55,-36.8362456,174.7659129,33.45,35.33,115.28,-44.92,37.76,59.77,-24.91,-0.94,115.78,-1.13,20.69,22.32,19.32,0.0,15.46,11.37,6.27,-15.99,-29.06,0.23,5.4,421.04,213.66,514.49,2.15,2.01,5.96,4.99,1.26,0.69,4.72,7.0,0.0,25011905.0,65.48,46.25,25.04,151.47,208.3,24.8
AUS,2025-01-19 03:06:56,2025-01-19 16:06:56,-36.8362841,174.7660121,33.52,35.0,113.36,-45.25,37.19,60.46,-24.43,-1.99,114.06,-1.33,21.76,22.32,18.97,0.0,15.02,10.66,6.41,-15.95,-29.03,-0.37,4.66,310.81,99.33,214.91,1.95,2.01,5.81,4.99,1.04,0.69,4.73,7.0,0.0,25011905.0,64.48,45.55,25.57,145.52,216.28,25.6
AUS,2025-01-19 03:06:57,2025-01-19 16:06:57,-36.8363202,174.766111,32.56,34.22,112.91,-46.43,36.59,60.93,-25.27,-0.41,112.99,-0.55,20.27,22.31,19.33,0.0,15.67,11.62,7.35,-14.95,-28.98,-0.14,4.07,247.52,57.25,417.2,1.04,2.01,6.08,4.99,1.04,0.69,4.72,7.0,0.0,25011905.0,63.48,44.65,25.62,140.41,224.23,25.6
AUS,2025-01-19 03:06:58,2025-01-19 16:06:58,-36.8363539,174.7662084,31.71,33.13,112.44,-46.32,36.23,61.33,-25.21,0.31,114.07,-1.54,20.92,22.31,19.33,0.0,15.64,11.63,7.44,-14.88,-27.7,-0.59,3.6,161.71,-16.41,148.19,-0.38,2.0,6.27,4.99,1.05,0.7,4.72,7.0,0.0,25011905.0,62.48,43.7,26.33,134.67,231.82,26.1
AUS,2025-01-19 03:06:59,2025-01-19 16:06:59,-36.8363872,174.7663026,30.76,32.19,112.82,-47.48,35.64,61.65,-26.26,0.06,114.4,-1.85,19.4,22.32,19.29,0.0,15.56,11.64,7.45,-14.88,-25.44,-0.36,4.1,206.54,-14.08,184.57,-0.06,2.01,6.46,4.99,1.07,0.69,4.72,7.0,0.0,25011905.0,61.58,42.7,25.07,129.64,239.54,25.0
AUS,2025-01-19 03:07:00,2025-01-19 16:07:00,-36.8364207,174.766394,30.3,32.29,112.22,-47.93,35.25,61.89,-26.93,-1.49,113.02,-1.8,19.23,22.31,19.26,0.0,15.49,11.52,7.27,-15.05,-23.8,-0.38,5.45,278.46,-35.92,285.72,1.12,2.01,6.62,4.99,1.06,0.69,4.72,7.0,0.0,25011905.0,60.48,41.65,23.99,123.17,247.93,23.7
